t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSMUSG00000056185	ENSMUST00000070172.Snx32	None	None	one2zero
ENSMUSG00000025094	ENSMUST00000026084.Slc18a2	reg_8474	ENSMUST00000026084.Slc18a2.-1	one2one
ENSMUSG00000075012	ENSMUST00000099678.Fjx1	reg_13139	ENSMUST00000099678.Fjx1.5825	one2one
ENSMUSG00000029017	ENSMUST00000030882.Pmpcb	reg_17576	ENSMUST00000030882.Pmpcb.15968	one2one
ENSMUSG00000033688	ENSMUST00000035163.1300017J02Rik	reg_6691	ENSMUST00000035163.1300017J02Rik.-1	one2one
ENSMUSG00000033688	ENSMUST00000123530.1300017J02Rik	reg_6691	ENSMUST00000123530.1300017J02Rik.-1	one2one
ENSMUSG00000013275	ENSMUST00000086559.Slc41a1	reg_12253	ENSMUST00000086559.Slc41a1.-1	one2one
ENSMUSG00000048482	ENSMUST00000111045.Bdnf	reg_3358	ENSMUST00000111045.Bdnf.20974	one2one
ENSMUSG00000048482	ENSMUST00000111042.Bdnf	reg_3358	ENSMUST00000111042.Bdnf.-1	one2one
ENSMUSG00000048482	ENSMUST00000176893.Bdnf	reg_3358	ENSMUST00000176893.Bdnf.20974	one2one
ENSMUSG00000048482	ENSMUST00000111050.Bdnf	reg_3358	ENSMUST00000111050.Bdnf.20974	one2one
ENSMUSG00000048482	ENSMUST00000053317.Bdnf	reg_3358	ENSMUST00000053317.Bdnf.-1	one2one
ENSMUSG00000048482	ENSMUST00000111049.Bdnf	reg_3358	ENSMUST00000111049.Bdnf.20974	one2one
ENSMUSG00000048482	ENSMUST00000111046.Bdnf	reg_3358	ENSMUST00000111046.Bdnf.20974	one2one
ENSMUSG00000048482	ENSMUST00000111051.Bdnf	reg_3358	ENSMUST00000111051.Bdnf.20974	one2one
ENSMUSG00000048482	ENSMUST00000111044.Bdnf	reg_3358	ENSMUST00000111044.Bdnf.20974	one2one
ENSMUSG00000048482	ENSMUST00000111047.Bdnf	reg_3358	ENSMUST00000111047.Bdnf.20974	one2one
ENSMUSG00000048482	ENSMUST00000111043.Bdnf	reg_3358	ENSMUST00000111043.Bdnf.20974	one2one
ENSMUSG00000024909	ENSMUST00000236518.Efemp2	reg_3749	ENSMUST00000236518.Efemp2.2643	one2one
ENSMUSG00000024909	ENSMUST00000235523.Efemp2	reg_3749	ENSMUST00000235523.Efemp2.2643	one2one
ENSMUSG00000024909	ENSMUST00000070118.Efemp2	reg_3749	ENSMUST00000070118.Efemp2.2643	one2one
ENSMUSG00000024909	ENSMUST00000166303.Efemp2	reg_3749	ENSMUST00000166303.Efemp2.2643	one2one
ENSMUSG00000024909	ENSMUST00000167371.Efemp2	reg_3749	ENSMUST00000167371.Efemp2.2643	one2one
ENSMUSG00000024909	ENSMUST00000165485.Efemp2	reg_3749	ENSMUST00000165485.Efemp2.2643	one2one
ENSMUSG00000035007	ENSMUST00000040561.Rundc1	reg_7124	ENSMUST00000040561.Rundc1.3931	one2one
ENSMUSG00000036054	ENSMUST00000093458.Sugp2	reg_2436	ENSMUST00000093458.Sugp2.-1	one2one
ENSMUSG00000036054	ENSMUST00000164403.Sugp2	reg_2436	ENSMUST00000164403.Sugp2.-1	one2one
ENSMUSG00000078440	ENSMUST00000072751.Dohh	reg_2224	ENSMUST00000072751.Dohh.4828	many2one
ENSMUSG00000114004	ENSMUST00000156229.Gm48552	reg_2224	ENSMUST00000156229.Gm48552.4828	many2one
ENSMUSG00000114004	ENSMUST00000125635.Gm48552	reg_2224	ENSMUST00000125635.Gm48552.4828	many2one
ENSMUSG00000113262	ENSMUST00000131968.Gm48551	reg_2224	ENSMUST00000131968.Gm48551.4828	many2one
ENSMUSG00000026349	ENSMUST00000112570.Ccnt2	reg_10354	ENSMUST00000112570.Ccnt2.13367	one2one
ENSMUSG00000026349	ENSMUST00000027587.Ccnt2	reg_10354	ENSMUST00000027587.Ccnt2.13367	one2one
ENSMUSG00000020460	ENSMUST00000102844.Rps27a	reg_7162	ENSMUST00000102844.Rps27a.12202	one2one
ENSMUSG00000020460	ENSMUST00000102845.Rps27a	reg_7162	ENSMUST00000102845.Rps27a.12202	one2one
ENSMUSG00000044042	ENSMUST00000081349.Fmn1	reg_3021	ENSMUST00000081349.Fmn1.-1	one2one
ENSMUSG00000025616	ENSMUST00000026710.Usp16	reg_12797	ENSMUST00000026710.Usp16.14107	one2one
ENSMUSG00000025616	ENSMUST00000119504.Usp16	reg_12797	ENSMUST00000119504.Usp16.14107	one2one
ENSMUSG00000035329	ENSMUST00000043204.Fbxo33	reg_15014	ENSMUST00000043204.Fbxo33.-1	one2one
ENSMUSG00000003273	ENSMUST00000003360.Car11	reg_3475	ENSMUST00000003360.Car11.48642	one2one
ENSMUSG00000049305	ENSMUST00000061209.Ccdc71	None	None	one2zero
ENSMUSG00000049305	ENSMUST00000193170.Ccdc71	None	None	one2zero
ENSMUSG00000037095	ENSMUST00000041357.Lrg1	reg_1429	ENSMUST00000041357.Lrg1.8093	one2one
ENSMUSG00000025193	ENSMUST00000112047.Cutc	reg_1839	ENSMUST00000112047.Cutc.-1	one2one
ENSMUSG00000025193	ENSMUST00000026199.Cutc	reg_1839	ENSMUST00000026199.Cutc.-1	one2one
ENSMUSG00000033222	ENSMUST00000076941.Ttf2	reg_1461	ENSMUST00000076941.Ttf2.-1	one2one
ENSMUSG00000032058	ENSMUST00000174628.Ppp2r1b	reg_6005	ENSMUST00000174628.Ppp2r1b.752	one2one
ENSMUSG00000032058	ENSMUST00000175645.Ppp2r1b	reg_6005	ENSMUST00000175645.Ppp2r1b.752	one2one
ENSMUSG00000032058	ENSMUST00000176798.Ppp2r1b	reg_6005	ENSMUST00000176798.Ppp2r1b.752	one2one
ENSMUSG00000032058	ENSMUST00000034560.Ppp2r1b	reg_6005	ENSMUST00000034560.Ppp2r1b.752	one2one
ENSMUSG00000032058	ENSMUST00000176349.Ppp2r1b	reg_6005	ENSMUST00000176349.Ppp2r1b.752	one2one
ENSMUSG00000032058	ENSMUST00000114437.Ppp2r1b	reg_6005	ENSMUST00000114437.Ppp2r1b.752	one2one
ENSMUSG00000078588	ENSMUST00000106422.Ccdc24	reg_6196	ENSMUST00000106422.Ccdc24.3869	one2one
ENSMUSG00000078588	ENSMUST00000171052.Ccdc24	reg_6196	ENSMUST00000171052.Ccdc24.3869	one2one
ENSMUSG00000078588	ENSMUST00000164853.Ccdc24	reg_6196	ENSMUST00000164853.Ccdc24.3869	one2one
ENSMUSG00000095773	ENSMUST00000108554.Vmn2r38	None	None	one2zero
ENSMUSG00000067616	ENSMUST00000080211.Klk11	reg_11088	ENSMUST00000080211.Klk11.4196	one2one
ENSMUSG00000067616	ENSMUST00000171458.Klk11	reg_11088	ENSMUST00000171458.Klk11.4196	one2one
ENSMUSG00000002458	ENSMUST00000108772.Rgs19	reg_2277	ENSMUST00000108772.Rgs19.1535	one2one
ENSMUSG00000002458	ENSMUST00000108769.Rgs19	reg_2277	ENSMUST00000108769.Rgs19.1535	one2one
ENSMUSG00000002458	ENSMUST00000108778.Rgs19	reg_2277	ENSMUST00000108778.Rgs19.1535	one2one
ENSMUSG00000002458	ENSMUST00000002532.Rgs19	reg_2277	ENSMUST00000002532.Rgs19.1535	one2one
ENSMUSG00000002458	ENSMUST00000165416.Rgs19	reg_2277	ENSMUST00000165416.Rgs19.1535	one2one
ENSMUSG00000002458	ENSMUST00000108776.Rgs19	reg_2277	ENSMUST00000108776.Rgs19.1535	one2one
ENSMUSG00000002458	ENSMUST00000108771.Rgs19	reg_2277	ENSMUST00000108771.Rgs19.1535	one2one
ENSMUSG00000058435	ENSMUST00000065841.Btnl4	None	None	one2zero
ENSMUSG00000025508	ENSMUST00000106003.Rplp2	reg_10045	ENSMUST00000106003.Rplp2.6395	one2one
ENSMUSG00000025508	ENSMUST00000084434.Rplp2	reg_10045	ENSMUST00000084434.Rplp2.6395	one2one
ENSMUSG00000025508	ENSMUST00000106004.Rplp2	reg_10045	ENSMUST00000106004.Rplp2.6395	one2one
ENSMUSG00000095768	ENSMUST00000179511.Vmn1r111	None	None	one2zero
ENSMUSG00000092360	ENSMUST00000173512.Gm20441	None	None	one2zero
ENSMUSG00000075256	ENSMUST00000143974.Cerkl	reg_5975	ENSMUST00000143974.Cerkl.-1	one2one
ENSMUSG00000018845	ENSMUST00000108160.Unc45b	reg_305	ENSMUST00000108160.Unc45b.-1	one2one
ENSMUSG00000018845	ENSMUST00000018989.Unc45b	reg_305	ENSMUST00000018989.Unc45b.-1	one2one
ENSMUSG00000018845	ENSMUST00000164945.Unc45b	reg_305	ENSMUST00000164945.Unc45b.-1	one2one
ENSMUSG00000050087	ENSMUST00000164067.Cby3	reg_17263	ENSMUST00000164067.Cby3.167914	one2one
ENSMUSG00000046909	ENSMUST00000050207.Tefm	reg_3287	ENSMUST00000050207.Tefm.23364	one2one
ENSMUSG00000028437	ENSMUST00000072866.Ubap1	reg_14335	ENSMUST00000072866.Ubap1.11077	one2one
ENSMUSG00000028437	ENSMUST00000108060.Ubap1	reg_14335	ENSMUST00000108060.Ubap1.11077	one2one
ENSMUSG00000039220	ENSMUST00000087210.Ppp1r10	reg_14687	ENSMUST00000087210.Ppp1r10.7208	one2one
ENSMUSG00000039220	ENSMUST00000087211.Ppp1r10	reg_14687	ENSMUST00000087211.Ppp1r10.7208	one2one
ENSMUSG00000071150	ENSMUST00000095395.Tas2r121	None	None	one2zero
ENSMUSG00000020843	ENSMUST00000021203.Timm22	None	None	one2zero
ENSMUSG00000039770	ENSMUST00000233210.Ypel5	reg_12981	ENSMUST00000233210.Ypel5.34821	one2one
ENSMUSG00000039770	ENSMUST00000233886.Ypel5	reg_12981	ENSMUST00000233886.Ypel5.34821	one2one
ENSMUSG00000039770	ENSMUST00000045174.Ypel5	reg_12981	ENSMUST00000045174.Ypel5.34821	one2one
ENSMUSG00000021254	ENSMUST00000071106.Gpatch2l	reg_12018	ENSMUST00000071106.Gpatch2l.2073	one2one
ENSMUSG00000021254	ENSMUST00000221368.Gpatch2l	reg_12018	ENSMUST00000221368.Gpatch2l.2073	one2one
ENSMUSG00000030206	ENSMUST00000087729.Gsg1	reg_6156	ENSMUST00000087729.Gsg1.-1	one2one
ENSMUSG00000030206	ENSMUST00000111911.Gsg1	reg_6156	ENSMUST00000111911.Gsg1.-1	one2one
ENSMUSG00000030206	ENSMUST00000111910.Gsg1	reg_6156	ENSMUST00000111910.Gsg1.-1	one2one
ENSMUSG00000030206	ENSMUST00000111909.Gsg1	reg_6156	ENSMUST00000111909.Gsg1.-1	one2one
ENSMUSG00000095670	ENSMUST00000226334.Vmn1r30	None	None	one2zero
ENSMUSG00000095670	ENSMUST00000078890.Vmn1r30	None	None	one2zero
ENSMUSG00000095670	ENSMUST00000228635.Vmn1r30	None	None	one2zero
ENSMUSG00000095670	ENSMUST00000228577.Vmn1r30	None	None	one2zero
ENSMUSG00000095670	ENSMUST00000227466.Vmn1r30	None	None	one2zero
ENSMUSG00000005417	ENSMUST00000072031.Mprip	reg_2518	ENSMUST00000072031.Mprip.-1	one2one
ENSMUSG00000005417	ENSMUST00000108751.Mprip	reg_2518	ENSMUST00000108751.Mprip.-1	one2one
ENSMUSG00000005417	ENSMUST00000066330.Mprip	reg_2518	ENSMUST00000066330.Mprip.-1	one2one
ENSMUSG00000005417	ENSMUST00000116371.Mprip	reg_2518	ENSMUST00000116371.Mprip.-1	one2one
ENSMUSG00000057699	ENSMUST00000082085.Tas2r131	None	None	one2zero
ENSMUSG00000040354	ENSMUST00000037290.Mars1	reg_9298	ENSMUST00000037290.Mars1.-1	one2one
ENSMUSG00000040354	ENSMUST00000171564.Mars1	reg_9298	ENSMUST00000171564.Mars1.-1	one2one
ENSMUSG00000049670	ENSMUST00000051772.Morn4	reg_14020	ENSMUST00000051772.Morn4.15973	one2one
ENSMUSG00000069255	ENSMUST00000095914.Dusp22	reg_10431	ENSMUST00000095914.Dusp22.11604	one2one
ENSMUSG00000069255	ENSMUST00000091672.Dusp22	reg_10431	ENSMUST00000091672.Dusp22.11604	one2one
ENSMUSG00000027014	ENSMUST00000111819.Cwc22	reg_7822	ENSMUST00000111819.Cwc22.-1	one2one
ENSMUSG00000027014	ENSMUST00000065889.Cwc22	reg_7822	ENSMUST00000065889.Cwc22.-1	one2one
ENSMUSG00000027014	ENSMUST00000111824.Cwc22	reg_7822	ENSMUST00000111824.Cwc22.-1	one2one
ENSMUSG00000027014	ENSMUST00000111818.Cwc22	reg_7822	ENSMUST00000111818.Cwc22.-1	one2one
ENSMUSG00000027014	ENSMUST00000111821.Cwc22	reg_7822	ENSMUST00000111821.Cwc22.-1	one2one
ENSMUSG00000031803	ENSMUST00000034260.B3gnt3	None	None	one2zero
ENSMUSG00000016998	ENSMUST00000017142.Svs4	reg_4779	ENSMUST00000017142.Svs4.160829	many2many
ENSMUSG00000040132	ENSMUST00000044953.Svs2	reg_13768	ENSMUST00000044953.Svs2.369500	many2many
ENSMUSG00000040132	ENSMUST00000044953.Svs2	reg_8075	ENSMUST00000044953.Svs2.1165171	many2many
ENSMUSG00000040132	ENSMUST00000109374.Svs2	reg_13768	ENSMUST00000109374.Svs2.369500	many2many
ENSMUSG00000040132	ENSMUST00000109374.Svs2	reg_8075	ENSMUST00000109374.Svs2.1165171	many2many
ENSMUSG00000050383	ENSMUST00000063132.Svs3b	reg_13768	ENSMUST00000063132.Svs3b.113622	many2many
ENSMUSG00000017004	ENSMUST00000017148.Svs5	reg_4779	ENSMUST00000017148.Svs5.1601498	many2many
ENSMUSG00000017003	ENSMUST00000017147.Svs3a	reg_4779	ENSMUST00000017147.Svs3a.1200645	many2many
ENSMUSG00000017003	ENSMUST00000017147.Svs3a	reg_13768	ENSMUST00000017147.Svs3a.58102	many2many
ENSMUSG00000017003	ENSMUST00000109370.Svs3a	reg_4779	ENSMUST00000109370.Svs3a.1200645	many2many
ENSMUSG00000017003	ENSMUST00000109370.Svs3a	reg_13768	ENSMUST00000109370.Svs3a.58102	many2many
ENSMUSG00000028982	ENSMUST00000105686.Slc25a33	reg_4459	ENSMUST00000105686.Slc25a33.-1	one2one
ENSMUSG00000054000	ENSMUST00000066774.Tusc1	None	None	one2zero
ENSMUSG00000023473	ENSMUST00000024238.Celsr3	reg_3049	ENSMUST00000024238.Celsr3.1146	one2one
ENSMUSG00000023473	ENSMUST00000213524.Celsr3	reg_3049	ENSMUST00000213524.Celsr3.1146	one2one
ENSMUSG00000074847	ENSMUST00000099425.Gm10775	None	None	one2zero
ENSMUSG00000026103	ENSMUST00000114513.Gls	reg_10419	ENSMUST00000114513.Gls.1029	one2one
ENSMUSG00000026103	ENSMUST00000114512.Gls	reg_10419	ENSMUST00000114512.Gls.1029	one2one
ENSMUSG00000026103	ENSMUST00000114510.Gls	reg_10419	ENSMUST00000114510.Gls.1029	one2one
ENSMUSG00000096749	ENSMUST00000196221.Trdd1	None	None	one2zero
ENSMUSG00000026494	ENSMUST00000161017.Kif26b	reg_3677	ENSMUST00000161017.Kif26b.-1	one2one
ENSMUSG00000026494	ENSMUST00000160789.Kif26b	reg_3677	ENSMUST00000160789.Kif26b.-1	one2one
ENSMUSG00000053399	ENSMUST00000093113.Adamts18	reg_9746	ENSMUST00000093113.Adamts18.-1	one2one
ENSMUSG00000053453	ENSMUST00000065865.Thoc7	reg_10549	ENSMUST00000065865.Thoc7.32083	one2one
ENSMUSG00000053453	ENSMUST00000225325.Thoc7	reg_10549	ENSMUST00000225325.Thoc7.32083	one2one
ENSMUSG00000020953	ENSMUST00000164782.Coch	reg_11112	ENSMUST00000164782.Coch.-1	one2one
ENSMUSG00000020953	ENSMUST00000085412.Coch	reg_11112	ENSMUST00000085412.Coch.-1	one2one
ENSMUSG00000046743	ENSMUST00000061260.Fat4	reg_16351	ENSMUST00000061260.Fat4.-1	one2one
ENSMUSG00000019891	ENSMUST00000069004.Dcbld1	reg_15904	ENSMUST00000069004.Dcbld1.15336	one2many
ENSMUSG00000019891	ENSMUST00000069004.Dcbld1	reg_13742	ENSMUST00000069004.Dcbld1.31544	one2many
ENSMUSG00000019891	ENSMUST00000218582.Dcbld1	reg_15904	ENSMUST00000218582.Dcbld1.15336	one2many
ENSMUSG00000019891	ENSMUST00000218582.Dcbld1	reg_13742	ENSMUST00000218582.Dcbld1.31544	one2many
ENSMUSG00000034872	ENSMUST00000045102.Gipc3	reg_10494	ENSMUST00000045102.Gipc3.4828	one2one
ENSMUSG00000027950	ENSMUST00000200558.Chrnb2	reg_3087	ENSMUST00000200558.Chrnb2.-1	one2one
ENSMUSG00000027950	ENSMUST00000029562.Chrnb2	reg_3087	ENSMUST00000029562.Chrnb2.7525	one2one
ENSMUSG00000078676	ENSMUST00000017384.Casc3	None	None	one2zero
ENSMUSG00000078676	ENSMUST00000169695.Casc3	None	None	one2zero
ENSMUSG00000089997	ENSMUST00000238521.1810020O05Rik	None	None	one2zero
ENSMUSG00000118600	ENSMUST00000239231.AL929275.1	reg_10768	ENSMUST00000239231.AL929275.1.15808	one2one
ENSMUSG00000073775	ENSMUST00000102738.Kti12	None	None	one2zero
ENSMUSG00000047343	ENSMUST00000061421.Mettl21c	reg_1078	ENSMUST00000061421.Mettl21c.5239	one2one
ENSMUSG00000002769	ENSMUST00000002846.Gnmt	reg_11366	ENSMUST00000002846.Gnmt.16616	one2one
ENSMUSG00000086815	ENSMUST00000199573.3110082J24Rik	reg_13938	ENSMUST00000199573.3110082J24Rik.8460	one2one
ENSMUSG00000086815	ENSMUST00000127749.3110082J24Rik	reg_13938	ENSMUST00000127749.3110082J24Rik.8460	one2one
ENSMUSG00000057388	ENSMUST00000079121.Mrpl18	reg_8102	ENSMUST00000079121.Mrpl18.17451	one2one
ENSMUSG00000037355	ENSMUST00000202816.Uvssa	reg_6295	ENSMUST00000202816.Uvssa.1020	one2one
ENSMUSG00000037355	ENSMUST00000087864.Uvssa	reg_6295	ENSMUST00000087864.Uvssa.1020	one2one
ENSMUSG00000097427	ENSMUST00000181287.Gm6763	None	None	one2zero
ENSMUSG00000035390	ENSMUST00000120836.Brsk1	reg_4525	ENSMUST00000120836.Brsk1.-1	one2one
ENSMUSG00000035390	ENSMUST00000048248.Brsk1	reg_4525	ENSMUST00000048248.Brsk1.-1	one2one
ENSMUSG00000037166	ENSMUST00000207714.Ppp1r14a	reg_3456	ENSMUST00000207714.Ppp1r14a.54491	one2one
ENSMUSG00000037166	ENSMUST00000048187.Ppp1r14a	reg_3456	ENSMUST00000048187.Ppp1r14a.54491	one2one
ENSMUSG00000033335	ENSMUST00000165766.Dnm2	reg_1440	ENSMUST00000165766.Dnm2.-1	one2one
ENSMUSG00000033335	ENSMUST00000115404.Dnm2	reg_1440	ENSMUST00000115404.Dnm2.-1	one2one
ENSMUSG00000033335	ENSMUST00000172482.Dnm2	reg_1440	ENSMUST00000172482.Dnm2.-1	one2one
ENSMUSG00000033335	ENSMUST00000072362.Dnm2	reg_1440	ENSMUST00000072362.Dnm2.-1	one2one
ENSMUSG00000033335	ENSMUST00000091087.Dnm2	reg_1440	ENSMUST00000091087.Dnm2.-1	one2one
ENSMUSG00000033335	ENSMUST00000173397.Dnm2	reg_1440	ENSMUST00000173397.Dnm2.-1	one2one
ENSMUSG00000009418	ENSMUST00000190298.Nav1	reg_2393	ENSMUST00000190298.Nav1.-1	one2one
ENSMUSG00000009418	ENSMUST00000067414.Nav1	reg_2393	ENSMUST00000067414.Nav1.-1	one2one
ENSMUSG00000009418	ENSMUST00000040599.Nav1	reg_2393	ENSMUST00000040599.Nav1.-1	one2one
ENSMUSG00000061132	ENSMUST00000054769.Blnk	reg_2869	ENSMUST00000054769.Blnk.-1	one2one
ENSMUSG00000061132	ENSMUST00000117695.Blnk	reg_2869	ENSMUST00000117695.Blnk.-1	one2one
ENSMUSG00000032717	ENSMUST00000066368.Mdfi	reg_3550	ENSMUST00000066368.Mdfi.-1	one2one
ENSMUSG00000032717	ENSMUST00000035375.Mdfi	reg_3550	ENSMUST00000035375.Mdfi.-1	one2one
ENSMUSG00000014329	ENSMUST00000014473.Bicc1	reg_8401	ENSMUST00000014473.Bicc1.15063	one2one
ENSMUSG00000014329	ENSMUST00000131445.Bicc1	reg_8401	ENSMUST00000131445.Bicc1.15063	one2one
ENSMUSG00000014329	ENSMUST00000143791.Bicc1	reg_8401	ENSMUST00000143791.Bicc1.15063	one2one
ENSMUSG00000021108	ENSMUST00000021527.Prkch	reg_13509	ENSMUST00000021527.Prkch.-1	one2one
ENSMUSG00000015714	ENSMUST00000015858.Cers2	reg_4376	ENSMUST00000015858.Cers2.17113	one2one
ENSMUSG00000040725	ENSMUST00000206832.Hnrnpul1	reg_1363	ENSMUST00000206832.Hnrnpul1.-1	one2one
ENSMUSG00000040725	ENSMUST00000043765.Hnrnpul1	reg_1363	ENSMUST00000043765.Hnrnpul1.-1	one2one
ENSMUSG00000034341	ENSMUST00000074628.Wbp2	reg_9313	ENSMUST00000074628.Wbp2.16599	one2one
ENSMUSG00000034341	ENSMUST00000106444.Wbp2	reg_9313	ENSMUST00000106444.Wbp2.16599	one2one
ENSMUSG00000091109	ENSMUST00000165358.Gm17622	None	None	one2zero
ENSMUSG00000031444	ENSMUST00000063820.F10	reg_1133	ENSMUST00000063820.F10.2887	one2one
ENSMUSG00000031444	ENSMUST00000033821.F10	reg_1133	ENSMUST00000033821.F10.2887	one2one
ENSMUSG00000061436	ENSMUST00000161779.Hipk2	reg_1749	ENSMUST00000161779.Hipk2.-1	one2one
ENSMUSG00000061436	ENSMUST00000160360.Hipk2	reg_1749	ENSMUST00000160360.Hipk2.-1	one2one
ENSMUSG00000061436	ENSMUST00000162359.Hipk2	reg_1749	ENSMUST00000162359.Hipk2.-1	one2one
ENSMUSG00000061436	ENSMUST00000160962.Hipk2	reg_1749	ENSMUST00000160962.Hipk2.-1	one2one
ENSMUSG00000062981	ENSMUST00000075829.Mrpl42	reg_4467	ENSMUST00000075829.Mrpl42.-1	one2one
ENSMUSG00000062981	ENSMUST00000218893.Mrpl42	reg_4467	ENSMUST00000218893.Mrpl42.-1	one2one
ENSMUSG00000055632	ENSMUST00000113532.Hmcn2	reg_7361	ENSMUST00000113532.Hmcn2.-1	one2one
ENSMUSG00000094870	ENSMUST00000178271.Zfp131	reg_13130	ENSMUST00000178271.Zfp131.11500	one2one
ENSMUSG00000094870	ENSMUST00000177916.Zfp131	reg_13130	ENSMUST00000177916.Zfp131.11500	one2one
ENSMUSG00000094870	ENSMUST00000223813.Zfp131	reg_13130	ENSMUST00000223813.Zfp131.11500	one2one
ENSMUSG00000094870	ENSMUST00000223722.Zfp131	reg_13130	ENSMUST00000223722.Zfp131.11500	one2one
ENSMUSG00000033486	ENSMUST00000038073.Catsper2	None	None	one2zero
ENSMUSG00000014599	ENSMUST00000118593.Csf1	reg_6089	ENSMUST00000118593.Csf1.5166	one2one
ENSMUSG00000014599	ENSMUST00000120243.Csf1	reg_6089	ENSMUST00000120243.Csf1.5166	one2one
ENSMUSG00000014599	ENSMUST00000014743.Csf1	reg_6089	ENSMUST00000014743.Csf1.5166	one2one
ENSMUSG00000031633	ENSMUST00000034049.Slc25a4	reg_13231	ENSMUST00000034049.Slc25a4.8402	one2one
ENSMUSG00000031182	ENSMUST00000033525.4930447F04Rik	None	None	one2zero
ENSMUSG00000014606	ENSMUST00000014750.Slc25a11	reg_2696	ENSMUST00000014750.Slc25a11.1681	one2one
ENSMUSG00000019823	ENSMUST00000099934.Mical1	reg_14175	ENSMUST00000099934.Mical1.13341	one2one
ENSMUSG00000019823	ENSMUST00000019967.Mical1	reg_14175	ENSMUST00000019967.Mical1.13341	one2one
ENSMUSG00000019823	ENSMUST00000119962.Mical1	reg_14175	ENSMUST00000119962.Mical1.13341	one2one
ENSMUSG00000105589	ENSMUST00000198844.Fbxw14	None	None	one2zero
ENSMUSG00000105589	ENSMUST00000112041.Fbxw14	None	None	one2zero
ENSMUSG00000040472	ENSMUST00000169237.Rabggta	reg_11922	ENSMUST00000169237.Rabggta.23975	one2one
ENSMUSG00000040472	ENSMUST00000227061.Rabggta	reg_11922	ENSMUST00000227061.Rabggta.23975	one2one
ENSMUSG00000040472	ENSMUST00000163889.Rabggta	reg_11922	ENSMUST00000163889.Rabggta.23975	one2one
ENSMUSG00000078903	ENSMUST00000165892.Gm14391	None	None	one2zero
ENSMUSG00000078903	ENSMUST00000109058.Gm14391	None	None	one2zero
ENSMUSG00000078903	ENSMUST00000109056.Gm14391	None	None	one2zero
ENSMUSG00000030823	ENSMUST00000049052.9130019O22Rik	reg_6836	ENSMUST00000049052.9130019O22Rik.925897	one2one
ENSMUSG00000045251	ENSMUST00000106300.Zfp688	reg_6068	ENSMUST00000106300.Zfp688.19490	many2one
ENSMUSG00000078580	ENSMUST00000165495.E430018J23Rik	reg_6068	ENSMUST00000165495.E430018J23Rik.57508	many2one
ENSMUSG00000038628	ENSMUST00000039551.Polr3k	reg_13383	ENSMUST00000039551.Polr3k.-1	one2one
ENSMUSG00000053961	ENSMUST00000066719.Ang5	None	None	one2zero
ENSMUSG00000021758	ENSMUST00000099166.Ddx4	reg_16344	ENSMUST00000099166.Ddx4.60489	one2many
ENSMUSG00000021758	ENSMUST00000099166.Ddx4	reg_12841	ENSMUST00000099166.Ddx4.193822	one2many
ENSMUSG00000021758	ENSMUST00000075748.Ddx4	reg_16344	ENSMUST00000075748.Ddx4.60489	one2many
ENSMUSG00000021758	ENSMUST00000075748.Ddx4	reg_12841	ENSMUST00000075748.Ddx4.193822	one2many
ENSMUSG00000054526	ENSMUST00000216287.Olfr1500	reg_1852	ENSMUST00000216287.Olfr1500.31806	one2one
ENSMUSG00000054526	ENSMUST00000217079.Olfr1500	reg_1852	ENSMUST00000217079.Olfr1500.31806	one2one
ENSMUSG00000054526	ENSMUST00000067670.Olfr1500	reg_1852	ENSMUST00000067670.Olfr1500.31806	one2one
ENSMUSG00000054526	ENSMUST00000214475.Olfr1500	reg_1852	ENSMUST00000214475.Olfr1500.31806	one2one
ENSMUSG00000054526	ENSMUST00000219674.Olfr1500	reg_1852	ENSMUST00000219674.Olfr1500.31806	one2one
ENSMUSG00000054526	ENSMUST00000215760.Olfr1500	reg_1852	ENSMUST00000215760.Olfr1500.31806	one2one
ENSMUSG00000062393	ENSMUST00000067410.Dgkk	reg_6981	ENSMUST00000067410.Dgkk.-1	one2one
ENSMUSG00000005610	ENSMUST00000162415.Eif4g2	reg_6254	ENSMUST00000162415.Eif4g2.6681	one2one
ENSMUSG00000079019	ENSMUST00000034261.Insl3	reg_15468	ENSMUST00000034261.Insl3.139144	one2one
ENSMUSG00000026504	ENSMUST00000027785.Sdccag8	reg_6773	ENSMUST00000027785.Sdccag8.-1	one2one
ENSMUSG00000073139	ENSMUST00000101506.Tmem185a	reg_7522	ENSMUST00000101506.Tmem185a.-1	one2one
ENSMUSG00000073139	ENSMUST00000114630.Tmem185a	reg_7522	ENSMUST00000114630.Tmem185a.-1	one2one
ENSMUSG00000040891	ENSMUST00000036018.Foxa3	reg_16028	ENSMUST00000036018.Foxa3.-1	one2one
ENSMUSG00000063838	ENSMUST00000076831.Cdc42ep5	reg_13320	ENSMUST00000076831.Cdc42ep5.6904	one2one
ENSMUSG00000040812	ENSMUST00000037219.Agbl2	None	None	one2zero
ENSMUSG00000040812	ENSMUST00000037206.Agbl2	None	None	one2zero
ENSMUSG00000040812	ENSMUST00000111481.Agbl2	None	None	one2zero
ENSMUSG00000040812	ENSMUST00000170320.Agbl2	None	None	one2zero
ENSMUSG00000078139	ENSMUST00000104942.AK157302	None	None	one2zero
ENSMUSG00000022220	ENSMUST00000002398.Adcy4	reg_336	ENSMUST00000002398.Adcy4.-1	one2one
