t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSMUSG00000025373	ENSMUST00000096386.Rnf41	reg_12101	ENSMUST00000096386.Rnf41.23945	one2one
ENSMUSG00000032417	ENSMUST00000034988.Rwdd2a	reg_13977	ENSMUST00000034988.Rwdd2a.6711	one2one
ENSMUSG00000032417	ENSMUST00000179212.Rwdd2a	reg_13977	ENSMUST00000179212.Rwdd2a.6711	one2one
ENSMUSG00000032417	ENSMUST00000185566.Rwdd2a	reg_13977	ENSMUST00000185566.Rwdd2a.6711	one2one
ENSMUSG00000033373	ENSMUST00000041008.Fntb	reg_5953	ENSMUST00000041008.Fntb.46	many2one
ENSMUSG00000033373	ENSMUST00000137826.Fntb	reg_5953	ENSMUST00000137826.Fntb.46	many2one
ENSMUSG00000090258	ENSMUST00000041262.Churc1	reg_5953	ENSMUST00000041262.Churc1.46	many2one
ENSMUSG00000057321	ENSMUST00000073394.Usp17ld	None	None	one2zero
ENSMUSG00000109293	ENSMUST00000208216.Dcst2	reg_16938	ENSMUST00000208216.Dcst2.2544	one2one
ENSMUSG00000028779	ENSMUST00000118199.Pef1	reg_7451	ENSMUST00000118199.Pef1.271	one2one
ENSMUSG00000028779	ENSMUST00000030563.Pef1	reg_7451	ENSMUST00000030563.Pef1.271	one2one
ENSMUSG00000024968	ENSMUST00000113369.Rcor2	reg_1136	ENSMUST00000113369.Rcor2.6500	one2one
ENSMUSG00000024968	ENSMUST00000066646.Rcor2	reg_1136	ENSMUST00000066646.Rcor2.6500	one2one
ENSMUSG00000070495	ENSMUST00000179693.Ctcfl	reg_9358	ENSMUST00000179693.Ctcfl.2290	one2one
ENSMUSG00000070495	ENSMUST00000094287.Ctcfl	reg_9358	ENSMUST00000094287.Ctcfl.2290	one2one
ENSMUSG00000028127	ENSMUST00000029770.Abcd3	reg_12346	ENSMUST00000029770.Abcd3.3041	one2one
ENSMUSG00000028127	ENSMUST00000197383.Abcd3	reg_12346	ENSMUST00000197383.Abcd3.3041	one2one
ENSMUSG00000067242	ENSMUST00000199812.Lgi1	reg_10603	ENSMUST00000199812.Lgi1.4978	one2one
ENSMUSG00000067242	ENSMUST00000196090.Lgi1	reg_10603	ENSMUST00000196090.Lgi1.4978	one2one
ENSMUSG00000067242	ENSMUST00000198518.Lgi1	reg_10603	ENSMUST00000198518.Lgi1.4978	one2one
ENSMUSG00000022142	ENSMUST00000163765.Nup155	reg_666	ENSMUST00000163765.Nup155.-1	one2one
ENSMUSG00000022142	ENSMUST00000230017.Nup155	reg_666	ENSMUST00000230017.Nup155.-1	one2one
ENSMUSG00000033458	ENSMUST00000163289.Fan1	reg_16813	ENSMUST00000163289.Fan1.2929	one2one
ENSMUSG00000073116	ENSMUST00000094946.Gm10471	None	None	one2zero
ENSMUSG00000031262	ENSMUST00000101251.Cenpi	reg_4094	ENSMUST00000101251.Cenpi.-1	one2one
ENSMUSG00000031262	ENSMUST00000081064.Cenpi	reg_4094	ENSMUST00000081064.Cenpi.-1	one2one
ENSMUSG00000038462	ENSMUST00000042834.Uqcrfs1	reg_15590	ENSMUST00000042834.Uqcrfs1.25026	one2one
ENSMUSG00000026414	ENSMUST00000112085.Tnnt2	reg_337	ENSMUST00000112085.Tnnt2.3006	one2one
ENSMUSG00000026414	ENSMUST00000112087.Tnnt2	reg_337	ENSMUST00000112087.Tnnt2.3006	one2one
ENSMUSG00000026414	ENSMUST00000189355.Tnnt2	reg_337	ENSMUST00000189355.Tnnt2.3006	one2one
ENSMUSG00000026414	ENSMUST00000112086.Tnnt2	reg_337	ENSMUST00000112086.Tnnt2.3006	one2one
ENSMUSG00000026414	ENSMUST00000027671.Tnnt2	reg_337	ENSMUST00000027671.Tnnt2.3006	one2one
ENSMUSG00000026414	ENSMUST00000188028.Tnnt2	reg_337	ENSMUST00000188028.Tnnt2.3006	one2one
ENSMUSG00000026414	ENSMUST00000179863.Tnnt2	reg_337	ENSMUST00000179863.Tnnt2.3006	one2one
ENSMUSG00000026414	ENSMUST00000178204.Tnnt2	reg_337	ENSMUST00000178204.Tnnt2.3006	one2one
ENSMUSG00000026414	ENSMUST00000178854.Tnnt2	reg_337	ENSMUST00000178854.Tnnt2.3006	one2one
ENSMUSG00000026414	ENSMUST00000189732.Tnnt2	reg_337	ENSMUST00000189732.Tnnt2.3006	one2one
ENSMUSG00000025423	ENSMUST00000168882.Pias2	reg_14642	ENSMUST00000168882.Pias2.7486	one2one
ENSMUSG00000025423	ENSMUST00000114777.Pias2	reg_14642	ENSMUST00000114777.Pias2.7486	one2one
ENSMUSG00000025423	ENSMUST00000114776.Pias2	reg_14642	ENSMUST00000114776.Pias2.7486	one2one
ENSMUSG00000044199	ENSMUST00000053646.S1pr4	None	None	one2zero
ENSMUSG00000027784	ENSMUST00000029355.Ppm1l	reg_196	ENSMUST00000029355.Ppm1l.-1	one2one
ENSMUSG00000070570	ENSMUST00000085374.Slc17a7	reg_13175	ENSMUST00000085374.Slc17a7.8770	one2one
ENSMUSG00000070570	ENSMUST00000209634.Slc17a7	reg_13175	ENSMUST00000209634.Slc17a7.8770	one2one
ENSMUSG00000115644	ENSMUST00000228156.Vmn1r17	None	None	one2zero
ENSMUSG00000115644	ENSMUST00000227966.Vmn1r17	None	None	one2zero
ENSMUSG00000115644	ENSMUST00000228294.Vmn1r17	None	None	one2zero
ENSMUSG00000115644	ENSMUST00000228342.Vmn1r17	None	None	one2zero
ENSMUSG00000115644	ENSMUST00000227186.Vmn1r17	None	None	one2zero
ENSMUSG00000024537	ENSMUST00000235799.Psmg2	reg_9820	ENSMUST00000235799.Psmg2.-1	one2one
ENSMUSG00000024537	ENSMUST00000025418.Psmg2	reg_9820	ENSMUST00000025418.Psmg2.-1	one2one
ENSMUSG00000052926	ENSMUST00000147812.Rnaseh2a	reg_8414	ENSMUST00000147812.Rnaseh2a.9726	one2one
ENSMUSG00000052926	ENSMUST00000109736.Rnaseh2a	reg_8414	ENSMUST00000109736.Rnaseh2a.9726	one2one
ENSMUSG00000052926	ENSMUST00000065049.Rnaseh2a	reg_8414	ENSMUST00000065049.Rnaseh2a.9726	one2one
ENSMUSG00000052926	ENSMUST00000128972.Rnaseh2a	reg_8414	ENSMUST00000128972.Rnaseh2a.9726	one2one
ENSMUSG00000052926	ENSMUST00000109738.Rnaseh2a	reg_8414	ENSMUST00000109738.Rnaseh2a.9726	one2one
ENSMUSG00000023959	ENSMUST00000239215.Clic5	reg_8951	ENSMUST00000239215.Clic5.-1	one2one
ENSMUSG00000023959	ENSMUST00000024755.Clic5	reg_8951	ENSMUST00000024755.Clic5.3786	one2one
ENSMUSG00000030761	ENSMUST00000107122.Myo7a	reg_9343	ENSMUST00000107122.Myo7a.-1	one2one
ENSMUSG00000030761	ENSMUST00000107127.Myo7a	reg_9343	ENSMUST00000107127.Myo7a.-1	one2one
ENSMUSG00000030761	ENSMUST00000107128.Myo7a	reg_9343	ENSMUST00000107128.Myo7a.-1	one2one
ENSMUSG00000030761	ENSMUST00000084979.Myo7a	reg_9343	ENSMUST00000084979.Myo7a.-1	one2one
ENSMUSG00000030761	ENSMUST00000205746.Myo7a	reg_9343	ENSMUST00000205746.Myo7a.-1	one2one
ENSMUSG00000068349	ENSMUST00000096400.Gml	reg_16021	ENSMUST00000096400.Gml.802084	one2one
ENSMUSG00000068349	ENSMUST00000164026.Gml	reg_16021	ENSMUST00000164026.Gml.802084	one2one
ENSMUSG00000066820	ENSMUST00000233239.Vmn2r28	None	None	one2zero
ENSMUSG00000066820	ENSMUST00000086297.Vmn2r28	None	None	one2zero
ENSMUSG00000066820	ENSMUST00000233390.Vmn2r28	None	None	one2zero
ENSMUSG00000066820	ENSMUST00000233742.Vmn2r28	None	None	one2zero
ENSMUSG00000028402	ENSMUST00000220807.Mpdz	reg_5050	ENSMUST00000220807.Mpdz.840	one2one
ENSMUSG00000028402	ENSMUST00000107262.Mpdz	reg_5050	ENSMUST00000107262.Mpdz.840	one2one
ENSMUSG00000028402	ENSMUST00000102830.Mpdz	reg_5050	ENSMUST00000102830.Mpdz.840	one2one
ENSMUSG00000028402	ENSMUST00000107258.Mpdz	reg_5050	ENSMUST00000107258.Mpdz.840	one2one
ENSMUSG00000061906	ENSMUST00000072818.Ugt2b38	None	None	one2zero
ENSMUSG00000097878	ENSMUST00000181179.Gm8764	None	None	one2zero
ENSMUSG00000038538	ENSMUST00000160583.Ubn2	reg_12461	ENSMUST00000160583.Ubn2.-1	one2one
ENSMUSG00000038538	ENSMUST00000039127.Ubn2	reg_12461	ENSMUST00000039127.Ubn2.-1	one2one
ENSMUSG00000063656	ENSMUST00000043711.Gm10135	reg_17298	ENSMUST00000043711.Gm10135.19784	one2one
ENSMUSG00000018378	ENSMUST00000018522.Cuedc1	reg_4041	ENSMUST00000018522.Cuedc1.6844	one2one
ENSMUSG00000030399	ENSMUST00000003643.Ckm	reg_2091	ENSMUST00000003643.Ckm.3992	one2one
ENSMUSG00000030399	ENSMUST00000208710.Ckm	reg_2091	ENSMUST00000208710.Ckm.3992	one2one
ENSMUSG00000030272	ENSMUST00000032409.Camk1	reg_13678	ENSMUST00000032409.Camk1.2011	one2one
ENSMUSG00000037669	ENSMUST00000218086.Ldah	reg_1952	ENSMUST00000218086.Ldah.784	one2one
ENSMUSG00000037669	ENSMUST00000037383.Ldah	reg_1952	ENSMUST00000037383.Ldah.784	one2one
ENSMUSG00000059326	ENSMUST00000076046.Csf2ra	None	None	one2zero
ENSMUSG00000059326	ENSMUST00000237386.Csf2ra	None	None	one2zero
ENSMUSG00000097221	ENSMUST00000180521.1810049J17Rik	reg_15883	ENSMUST00000180521.1810049J17Rik.14314	one2one
ENSMUSG00000038618	ENSMUST00000209500.Rassf7	reg_15196	ENSMUST00000209500.Rassf7.8110	one2one
ENSMUSG00000038618	ENSMUST00000046890.Rassf7	reg_15196	ENSMUST00000046890.Rassf7.8110	one2one
ENSMUSG00000032110	ENSMUST00000034620.Acrv1	reg_17992	ENSMUST00000034620.Acrv1.15100	one2one
ENSMUSG00000020889	ENSMUST00000064941.Nr1d1	reg_1711	ENSMUST00000064941.Nr1d1.4006	one2one
ENSMUSG00000038212	ENSMUST00000155487.Mfsd14b	reg_4898	ENSMUST00000155487.Mfsd14b.13590	one2one
ENSMUSG00000038212	ENSMUST00000054730.Mfsd14b	reg_4898	ENSMUST00000054730.Mfsd14b.13590	one2one
ENSMUSG00000032053	ENSMUST00000034554.Pou2af1	reg_1858	ENSMUST00000034554.Pou2af1.175	one2one
ENSMUSG00000109322	ENSMUST00000204064.Olfr1283	None	None	one2zero
ENSMUSG00000109322	ENSMUST00000216637.Olfr1283	None	None	one2zero
ENSMUSG00000109322	ENSMUST00000090328.Olfr1283	None	None	one2zero
ENSMUSG00000043418	ENSMUST00000057176.Lrit2	reg_10327	ENSMUST00000057176.Lrit2.673	one2one
ENSMUSG00000060967	ENSMUST00000074232.Etd	None	None	one2zero
ENSMUSG00000034098	ENSMUST00000160261.Fstl5	reg_9472	ENSMUST00000160261.Fstl5.-1	one2one
ENSMUSG00000034098	ENSMUST00000038364.Fstl5	reg_9472	ENSMUST00000038364.Fstl5.-1	one2one
ENSMUSG00000094648	ENSMUST00000179490.Gm13287	None	None	one2zero
ENSMUSG00000051788	ENSMUST00000070584.4930564D02Rik	None	None	one2zero
ENSMUSG00000025902	ENSMUST00000027035.Sox17	reg_8652	ENSMUST00000027035.Sox17.3398	one2one
ENSMUSG00000025902	ENSMUST00000192650.Sox17	reg_8652	ENSMUST00000192650.Sox17.3398	one2one
ENSMUSG00000025902	ENSMUST00000116652.Sox17	reg_8652	ENSMUST00000116652.Sox17.3398	one2one
ENSMUSG00000090486	ENSMUST00000170511.BC035947	None	None	one2zero
ENSMUSG00000037685	ENSMUST00000037380.Atp8a1	reg_7319	ENSMUST00000037380.Atp8a1.-1	one2one
ENSMUSG00000037685	ENSMUST00000135930.Atp8a1	reg_7319	ENSMUST00000135930.Atp8a1.-1	one2one
ENSMUSG00000037685	ENSMUST00000072971.Atp8a1	reg_7319	ENSMUST00000072971.Atp8a1.-1	one2one
ENSMUSG00000030834	ENSMUST00000002850.Abcc6	reg_14638	ENSMUST00000002850.Abcc6.7573	one2one
ENSMUSG00000057754	ENSMUST00000076756.Tas2r106	None	None	one2zero
ENSMUSG00000095200	ENSMUST00000103496.Ighv1-7	None	None	one2zero
ENSMUSG00000071138	ENSMUST00000095375.Tex24	None	None	one2zero
ENSMUSG00000030538	ENSMUST00000065163.Cib1	reg_11219	ENSMUST00000065163.Cib1.10438	one2one
ENSMUSG00000030538	ENSMUST00000206084.Cib1	reg_11219	ENSMUST00000206084.Cib1.10438	one2one
ENSMUSG00000031562	ENSMUST00000174278.Dctd	reg_5695	ENSMUST00000174278.Dctd.-1	one2one
ENSMUSG00000031562	ENSMUST00000033966.Dctd	reg_5695	ENSMUST00000033966.Dctd.-1	one2one
ENSMUSG00000031562	ENSMUST00000170263.Dctd	reg_5695	ENSMUST00000170263.Dctd.-1	one2one
ENSMUSG00000035594	ENSMUST00000213960.Chrna5	reg_5757	ENSMUST00000213960.Chrna5.-1	one2one
ENSMUSG00000035594	ENSMUST00000217408.Chrna5	reg_5757	ENSMUST00000217408.Chrna5.-1	one2one
ENSMUSG00000035594	ENSMUST00000093844.Chrna5	reg_5757	ENSMUST00000093844.Chrna5.-1	one2one
ENSMUSG00000010044	ENSMUST00000010188.Zmynd10	reg_16156	ENSMUST00000010188.Zmynd10.7740	one2one
ENSMUSG00000076870	ENSMUST00000103682.Trdj1	reg_14209	ENSMUST00000103682.Trdj1.33330	one2one
ENSMUSG00000032412	ENSMUST00000034983.Atp1b3	reg_13060	ENSMUST00000034983.Atp1b3.4898	one2one
ENSMUSG00000035469	ENSMUST00000022551.Rcbtb1	reg_13215	ENSMUST00000022551.Rcbtb1.11807	one2one
ENSMUSG00000035469	ENSMUST00000043227.Rcbtb1	reg_13215	ENSMUST00000043227.Rcbtb1.11807	one2one
ENSMUSG00000032244	ENSMUST00000034775.Fem1b	reg_17931	ENSMUST00000034775.Fem1b.9524	one2one
ENSMUSG00000026880	ENSMUST00000028241.Stom	reg_15227	ENSMUST00000028241.Stom.3875	one2one
ENSMUSG00000026928	ENSMUST00000028294.Card9	reg_818	ENSMUST00000028294.Card9.-1	one2one
ENSMUSG00000026928	ENSMUST00000100303.Card9	reg_818	ENSMUST00000100303.Card9.-1	one2one
ENSMUSG00000066551	ENSMUST00000085546.Hmgb1	reg_14282	ENSMUST00000085546.Hmgb1.36004	one2one
ENSMUSG00000066551	ENSMUST00000110505.Hmgb1	reg_14282	ENSMUST00000110505.Hmgb1.36004	one2one
ENSMUSG00000066551	ENSMUST00000093196.Hmgb1	reg_14282	ENSMUST00000093196.Hmgb1.36004	one2one
ENSMUSG00000039759	ENSMUST00000105665.Thap3	reg_9734	ENSMUST00000105665.Thap3.15873	one2one
ENSMUSG00000039759	ENSMUST00000036680.Thap3	reg_9734	ENSMUST00000036680.Thap3.15873	one2one
ENSMUSG00000015134	ENSMUST00000015278.Aldh1a3	reg_2522	ENSMUST00000015278.Aldh1a3.178	one2one
ENSMUSG00000029314	ENSMUST00000112887.Gpat3	reg_14675	ENSMUST00000112887.Gpat3.10113	one2one
ENSMUSG00000029314	ENSMUST00000031255.Gpat3	reg_14675	ENSMUST00000031255.Gpat3.10113	one2one
ENSMUSG00000029314	ENSMUST00000092990.Gpat3	reg_14675	ENSMUST00000092990.Gpat3.10113	one2one
ENSMUSG00000027716	ENSMUST00000029271.Trpc3	reg_1742	ENSMUST00000029271.Trpc3.-1	one2one
ENSMUSG00000051209	ENSMUST00000053970.Gpr119	None	None	one2zero
ENSMUSG00000046572	ENSMUST00000057258.Zfp518b	reg_11890	ENSMUST00000057258.Zfp518b.1179	one2one
ENSMUSG00000046572	ENSMUST00000179555.Zfp518b	reg_11890	ENSMUST00000179555.Zfp518b.1179	one2one
ENSMUSG00000032688	ENSMUST00000049248.Malt1	reg_14117	ENSMUST00000049248.Malt1.-1	one2one
ENSMUSG00000032688	ENSMUST00000224056.Malt1	reg_14117	ENSMUST00000224056.Malt1.-1	one2one
ENSMUSG00000068302	ENSMUST00000089578.Noto	reg_11958	ENSMUST00000089578.Noto.3455	one2one
ENSMUSG00000022235	ENSMUST00000070918.Cmbl	reg_15719	ENSMUST00000070918.Cmbl.8919	one2one
ENSMUSG00000051242	ENSMUST00000057228.Pcdhb9	None	None	one2zero
ENSMUSG00000035392	ENSMUST00000102787.Dennd1a	reg_12048	ENSMUST00000102787.Dennd1a.-1	one2one
ENSMUSG00000055421	ENSMUST00000068992.Pcdh9	reg_5696	ENSMUST00000068992.Pcdh9.-1	one2one
ENSMUSG00000055421	ENSMUST00000195376.Pcdh9	reg_5696	ENSMUST00000195376.Pcdh9.-1	one2one
ENSMUSG00000055421	ENSMUST00000195826.Pcdh9	reg_5696	ENSMUST00000195826.Pcdh9.-1	one2one
ENSMUSG00000055421	ENSMUST00000193901.Pcdh9	reg_5696	ENSMUST00000193901.Pcdh9.-1	one2one
ENSMUSG00000055421	ENSMUST00000192221.Pcdh9	reg_5696	ENSMUST00000192221.Pcdh9.-1	one2one
ENSMUSG00000003464	ENSMUST00000075895.Pex19	reg_14690	ENSMUST00000075895.Pex19.2724	one2one
ENSMUSG00000021078	ENSMUST00000021482.Tomm20l	reg_6271	ENSMUST00000021482.Tomm20l.6754	one2one
ENSMUSG00000054150	ENSMUST00000095439.Syne3	reg_15773	ENSMUST00000095439.Syne3.-1	one2one
ENSMUSG00000054150	ENSMUST00000067005.Syne3	reg_15773	ENSMUST00000067005.Syne3.-1	one2one
ENSMUSG00000054150	ENSMUST00000109927.Syne3	reg_15773	ENSMUST00000109927.Syne3.-1	one2one
ENSMUSG00000055632	ENSMUST00000113532.Hmcn2	reg_11995	ENSMUST00000113532.Hmcn2.-1	one2one
ENSMUSG00000009876	ENSMUST00000109821.Cox4i2	reg_293	ENSMUST00000109821.Cox4i2.2679	one2one
ENSMUSG00000009876	ENSMUST00000010020.Cox4i2	reg_293	ENSMUST00000010020.Cox4i2.2679	one2one
ENSMUSG00000004631	ENSMUST00000090686.Sgce	reg_5373	ENSMUST00000090686.Sgce.-1	one2one
ENSMUSG00000004631	ENSMUST00000101677.Sgce	reg_5373	ENSMUST00000101677.Sgce.-1	one2one
ENSMUSG00000004631	ENSMUST00000133306.Sgce	reg_5373	ENSMUST00000133306.Sgce.-1	one2one
ENSMUSG00000004631	ENSMUST00000004750.Sgce	reg_5373	ENSMUST00000004750.Sgce.-1	one2one
ENSMUSG00000004631	ENSMUST00000115577.Sgce	reg_5373	ENSMUST00000115577.Sgce.-1	one2one
ENSMUSG00000004631	ENSMUST00000115579.Sgce	reg_5373	ENSMUST00000115579.Sgce.-1	one2one
ENSMUSG00000004631	ENSMUST00000126151.Sgce	reg_5373	ENSMUST00000126151.Sgce.-1	one2one
ENSMUSG00000038506	ENSMUST00000203604.Dcun1d2	reg_2405	ENSMUST00000203604.Dcun1d2.15117	one2one
ENSMUSG00000038506	ENSMUST00000045366.Dcun1d2	reg_2405	ENSMUST00000045366.Dcun1d2.15117	one2one
ENSMUSG00000038506	ENSMUST00000110839.Dcun1d2	reg_2405	ENSMUST00000110839.Dcun1d2.15117	one2one
ENSMUSG00000003273	ENSMUST00000003360.Car11	reg_6360	ENSMUST00000003360.Car11.1854	one2one
ENSMUSG00000032181	ENSMUST00000213324.Scg3	reg_11179	ENSMUST00000213324.Scg3.-1	one2one
ENSMUSG00000032181	ENSMUST00000034699.Scg3	reg_11179	ENSMUST00000034699.Scg3.-1	one2one
ENSMUSG00000071489	ENSMUST00000095959.Ptgdr	reg_18176	ENSMUST00000095959.Ptgdr.20095	one2one
ENSMUSG00000044345	ENSMUST00000061111.Marveld1	reg_16136	ENSMUST00000061111.Marveld1.9482	one2one
ENSMUSG00000026173	ENSMUST00000027362.Plcd4	reg_7409	ENSMUST00000027362.Plcd4.12579	one2one
ENSMUSG00000026173	ENSMUST00000113747.Plcd4	reg_7409	ENSMUST00000113747.Plcd4.12579	one2one
ENSMUSG00000026173	ENSMUST00000113749.Plcd4	reg_7409	ENSMUST00000113749.Plcd4.12579	one2one
ENSMUSG00000026173	ENSMUST00000113750.Plcd4	reg_7409	ENSMUST00000113750.Plcd4.12579	one2one
ENSMUSG00000026173	ENSMUST00000067916.Plcd4	reg_7409	ENSMUST00000067916.Plcd4.12579	one2one
ENSMUSG00000037683	ENSMUST00000114640.Armc3	reg_1343	ENSMUST00000114640.Armc3.-1	one2one
ENSMUSG00000051081	ENSMUST00000046662.Gm4847	reg_17405	ENSMUST00000046662.Gm4847.59352	many2many
ENSMUSG00000051081	ENSMUST00000046662.Gm4847	reg_13723	ENSMUST00000046662.Gm4847.56581	many2many
ENSMUSG00000086056	ENSMUST00000143922.Gm4846	reg_13723	ENSMUST00000143922.Gm4846.-1	many2many
ENSMUSG00000020747	ENSMUST00000103033.Tmem94	reg_1051	ENSMUST00000103033.Tmem94.3557	one2one
ENSMUSG00000020747	ENSMUST00000093912.Tmem94	reg_1051	ENSMUST00000093912.Tmem94.3557	one2one
ENSMUSG00000020747	ENSMUST00000239299.Tmem94	reg_1051	ENSMUST00000239299.Tmem94.3557	one2one
ENSMUSG00000063582	ENSMUST00000214757.Olfr666	None	None	one2zero
ENSMUSG00000063582	ENSMUST00000081116.Olfr666	None	None	one2zero
ENSMUSG00000020226	ENSMUST00000120757.Slc5a4b	reg_1801	ENSMUST00000120757.Slc5a4b.-1	one2one
ENSMUSG00000040843	ENSMUST00000043235.Tiprl	reg_16788	ENSMUST00000043235.Tiprl.2945	one2one
ENSMUSG00000025907	ENSMUST00000027040.Rb1cc1	reg_15925	ENSMUST00000027040.Rb1cc1.8486	one2one
ENSMUSG00000034252	ENSMUST00000165607.Senp6	reg_2801	ENSMUST00000165607.Senp6.3507	one2one
ENSMUSG00000034252	ENSMUST00000037484.Senp6	reg_2801	ENSMUST00000037484.Senp6.3507	one2one
ENSMUSG00000034252	ENSMUST00000164859.Senp6	reg_2801	ENSMUST00000164859.Senp6.3507	one2one
ENSMUSG00000020870	ENSMUST00000188741.Cdc34b	None	None	one2zero
ENSMUSG00000020870	ENSMUST00000021240.Cdc34b	None	None	one2zero
ENSMUSG00000021539	ENSMUST00000062806.Lect2	reg_356	ENSMUST00000062806.Lect2.4396	one2one
ENSMUSG00000021539	ENSMUST00000225183.Lect2	reg_356	ENSMUST00000225183.Lect2.4396	one2one
ENSMUSG00000036613	ENSMUST00000221877.Eipr1	reg_13465	ENSMUST00000221877.Eipr1.-1	one2one
ENSMUSG00000025528	ENSMUST00000026602.2010106E10Rik	reg_3025	ENSMUST00000026602.2010106E10Rik.-1	one2one
ENSMUSG00000025528	ENSMUST00000113412.2010106E10Rik	reg_3025	ENSMUST00000113412.2010106E10Rik.-1	one2one
ENSMUSG00000095273	ENSMUST00000169697.Vmn1r142	None	None	one2zero
ENSMUSG00000109449	ENSMUST00000082167.Olfr1280	None	None	one2zero
ENSMUSG00000109449	ENSMUST00000219291.Olfr1280	None	None	one2zero
ENSMUSG00000059857	ENSMUST00000106570.Ntng1	reg_484	ENSMUST00000106570.Ntng1.-1	one2one
ENSMUSG00000059857	ENSMUST00000138344.Ntng1	reg_484	ENSMUST00000138344.Ntng1.-1	one2one
ENSMUSG00000059857	ENSMUST00000072596.Ntng1	reg_484	ENSMUST00000072596.Ntng1.-1	one2one
ENSMUSG00000059857	ENSMUST00000133268.Ntng1	reg_484	ENSMUST00000133268.Ntng1.-1	one2one
ENSMUSG00000059857	ENSMUST00000138953.Ntng1	reg_484	ENSMUST00000138953.Ntng1.-1	one2one
ENSMUSG00000059857	ENSMUST00000131027.Ntng1	reg_484	ENSMUST00000131027.Ntng1.-1	one2one
ENSMUSG00000059857	ENSMUST00000156177.Ntng1	reg_484	ENSMUST00000156177.Ntng1.-1	one2one
ENSMUSG00000059857	ENSMUST00000106575.Ntng1	reg_484	ENSMUST00000106575.Ntng1.-1	one2one
ENSMUSG00000059857	ENSMUST00000106571.Ntng1	reg_484	ENSMUST00000106571.Ntng1.-1	one2one
ENSMUSG00000078572	ENSMUST00000106223.Ndufaf8	reg_4009	ENSMUST00000106223.Ndufaf8.1134	one2one
ENSMUSG00000078572	ENSMUST00000185558.Ndufaf8	reg_4009	ENSMUST00000185558.Ndufaf8.1134	one2one
ENSMUSG00000079034	ENSMUST00000110152.Gm8300	None	None	one2zero
ENSMUSG00000070552	ENSMUST00000094390.Mrgprx1	reg_10429	ENSMUST00000094390.Mrgprx1.109949	one2one
ENSMUSG00000024228	ENSMUST00000025065.Nudt12	reg_14086	ENSMUST00000025065.Nudt12.1587	one2one
ENSMUSG00000075206	ENSMUST00000099912.Olfr1024	None	None	one2zero
ENSMUSG00000023353	ENSMUST00000024123.Agap3	reg_9058	ENSMUST00000024123.Agap3.372	one2one
ENSMUSG00000022453	ENSMUST00000023088.Naga	reg_16997	ENSMUST00000023088.Naga.13371	one2one
ENSMUSG00000021917	ENSMUST00000186131.Spcs1	reg_5940	ENSMUST00000186131.Spcs1.4377	one2one
ENSMUSG00000021917	ENSMUST00000228767.Spcs1	reg_5940	ENSMUST00000228767.Spcs1.4377	one2one
ENSMUSG00000021917	ENSMUST00000228736.Spcs1	reg_5940	ENSMUST00000228736.Spcs1.4377	one2one
ENSMUSG00000021917	ENSMUST00000226782.Spcs1	reg_5940	ENSMUST00000226782.Spcs1.4377	one2one
ENSMUSG00000047996	ENSMUST00000114025.Prrg1	None	None	one2zero
ENSMUSG00000047996	ENSMUST00000177904.Prrg1	None	None	one2zero
ENSMUSG00000047996	ENSMUST00000114024.Prrg1	None	None	one2zero
ENSMUSG00000039476	ENSMUST00000113592.Prrx2	reg_15695	ENSMUST00000113592.Prrx2.15592	one2one
ENSMUSG00000039476	ENSMUST00000041659.Prrx2	reg_15695	ENSMUST00000041659.Prrx2.15592	one2one
ENSMUSG00000001103	ENSMUST00000001130.Sebox	reg_9300	ENSMUST00000001130.Sebox.8686	one2one
ENSMUSG00000037972	ENSMUST00000228962.Snn	reg_17426	ENSMUST00000228962.Snn.3597	one2one
ENSMUSG00000037972	ENSMUST00000089011.Snn	reg_17426	ENSMUST00000089011.Snn.3597	one2one
ENSMUSG00000024290	ENSMUST00000067947.Rock1	reg_2489	ENSMUST00000067947.Rock1.2694	one2one
ENSMUSG00000079560	ENSMUST00000114434.Hoxa3	reg_1593	ENSMUST00000114434.Hoxa3.242	one2one
ENSMUSG00000069274	ENSMUST00000102971.H4c6	None	None	one2zero
ENSMUSG00000033161	ENSMUST00000036493.Atp1a1	reg_3635	ENSMUST00000036493.Atp1a1.955	one2one
ENSMUSG00000055108	ENSMUST00000060761.Phxr2	reg_10588	ENSMUST00000060761.Phxr2.5078	one2one
ENSMUSG00000020125	ENSMUST00000046091.Elane	reg_10137	ENSMUST00000046091.Elane.3445	one2one
ENSMUSG00000079547	ENSMUST00000114232.H2-DMb1	reg_6449	ENSMUST00000114232.H2-DMb1.7342	many2one
ENSMUSG00000037548	ENSMUST00000041982.H2-DMb2	reg_6449	ENSMUST00000041982.H2-DMb2.49711	many2one
ENSMUSG00000037722	ENSMUST00000046191.Gnpnat1	reg_11681	ENSMUST00000046191.Gnpnat1.19706	one2one
ENSMUSG00000037722	ENSMUST00000227468.Gnpnat1	reg_11681	ENSMUST00000227468.Gnpnat1.19706	one2one
ENSMUSG00000037722	ENSMUST00000226276.Gnpnat1	reg_11681	ENSMUST00000226276.Gnpnat1.19706	one2one
ENSMUSG00000048376	ENSMUST00000059193.F2r	reg_14184	ENSMUST00000059193.F2r.7041	one2one
ENSMUSG00000012123	ENSMUST00000121391.Crybg2	reg_1949	ENSMUST00000121391.Crybg2.-1	one2one
