t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSMUSG00000004344	ENSMUST00000110491.Gpx5	reg_15033	ENSMUST00000110491.Gpx5.15801	one2one
ENSMUSG00000004359	ENSMUST00000004473.Spic	reg_11774	ENSMUST00000004473.Spic.4711	one2one
ENSMUSG00000030468	ENSMUST00000005592.Siglecg	None	None	one2zero
ENSMUSG00000004626	ENSMUST00000160708.Stxbp2	reg_7282	ENSMUST00000160708.Stxbp2.13797	one2one
ENSMUSG00000024725	ENSMUST00000236615.Ostf1	reg_1171	ENSMUST00000236615.Ostf1.-1	one2one
ENSMUSG00000024725	ENSMUST00000025631.Ostf1	reg_1171	ENSMUST00000025631.Ostf1.4079	one2one
ENSMUSG00000045826	ENSMUST00000061086.Ptprcap	reg_7375	ENSMUST00000061086.Ptprcap.3999	one2one
ENSMUSG00000024510	ENSMUST00000025388.Ftmt	None	None	one2zero
ENSMUSG00000096795	ENSMUST00000200889.Zfp433	None	None	one2zero
ENSMUSG00000096795	ENSMUST00000085664.Zfp433	None	None	one2zero
ENSMUSG00000036944	ENSMUST00000048372.Tmem71	reg_5588	ENSMUST00000048372.Tmem71.9955	one2one
ENSMUSG00000043991	ENSMUST00000051301.Pura	reg_4583	ENSMUST00000051301.Pura.781	one2one
ENSMUSG00000019888	ENSMUST00000163753.Mgat4c	reg_9667	ENSMUST00000163753.Mgat4c.9429	one2one
ENSMUSG00000019888	ENSMUST00000179929.Mgat4c	reg_9667	ENSMUST00000179929.Mgat4c.9429	one2one
ENSMUSG00000019888	ENSMUST00000120748.Mgat4c	reg_9667	ENSMUST00000120748.Mgat4c.9429	one2one
ENSMUSG00000019888	ENSMUST00000020039.Mgat4c	reg_9667	ENSMUST00000020039.Mgat4c.9429	one2one
ENSMUSG00000003363	ENSMUST00000117095.Pld3	reg_7040	ENSMUST00000117095.Pld3.1382	one2one
ENSMUSG00000003363	ENSMUST00000117611.Pld3	reg_7040	ENSMUST00000117611.Pld3.1382	one2one
ENSMUSG00000052160	ENSMUST00000063888.Pld4	reg_7612	ENSMUST00000063888.Pld4.10744	one2one
ENSMUSG00000044628	ENSMUST00000114355.Rnf208	reg_13162	ENSMUST00000114355.Rnf208.2152	one2one
ENSMUSG00000044628	ENSMUST00000060818.Rnf208	reg_13162	ENSMUST00000060818.Rnf208.2152	one2one
ENSMUSG00000044795	ENSMUST00000051620.Cyb5d1	reg_12425	ENSMUST00000051620.Cyb5d1.5201	one2one
ENSMUSG00000024955	ENSMUST00000025906.Esrra	reg_1954	ENSMUST00000025906.Esrra.1521	one2one
ENSMUSG00000024955	ENSMUST00000239322.Esrra	reg_1954	ENSMUST00000239322.Esrra.1521	one2one
ENSMUSG00000021933	ENSMUST00000165651.Gucy1b2	reg_11718	ENSMUST00000165651.Gucy1b2.16837	one2one
ENSMUSG00000021933	ENSMUST00000022501.Gucy1b2	reg_11718	ENSMUST00000022501.Gucy1b2.16837	one2one
ENSMUSG00000021670	ENSMUST00000170287.Hmgcr	reg_5061	ENSMUST00000170287.Hmgcr.5410	one2one
ENSMUSG00000021670	ENSMUST00000022176.Hmgcr	reg_5061	ENSMUST00000022176.Hmgcr.5410	one2one
ENSMUSG00000041117	ENSMUST00000094805.Ccdc8	None	None	one2zero
ENSMUSG00000042772	ENSMUST00000111836.Smg7	reg_4057	ENSMUST00000111836.Smg7.-1	one2one
ENSMUSG00000042772	ENSMUST00000043560.Smg7	reg_4057	ENSMUST00000043560.Smg7.-1	one2one
ENSMUSG00000042772	ENSMUST00000073441.Smg7	reg_4057	ENSMUST00000073441.Smg7.-1	one2one
ENSMUSG00000025289	ENSMUST00000026328.Prdx4	reg_7448	ENSMUST00000026328.Prdx4.3982	one2one
ENSMUSG00000021763	ENSMUST00000136755.BC067074	reg_3247	ENSMUST00000136755.BC067074.880	one2one
ENSMUSG00000020936	ENSMUST00000021314.Nmt1	reg_618	ENSMUST00000021314.Nmt1.90	one2one
ENSMUSG00000030846	ENSMUST00000165023.Tial1	reg_13908	ENSMUST00000165023.Tial1.7784	one2one
ENSMUSG00000030846	ENSMUST00000106226.Tial1	reg_13908	ENSMUST00000106226.Tial1.7784	one2one
ENSMUSG00000030846	ENSMUST00000106228.Tial1	reg_13908	ENSMUST00000106228.Tial1.7784	one2one
ENSMUSG00000030846	ENSMUST00000033135.Tial1	reg_13908	ENSMUST00000033135.Tial1.7784	one2one
ENSMUSG00000071185	ENSMUST00000203305.Olfr1357	reg_15196	ENSMUST00000203305.Olfr1357.9351	one2one
ENSMUSG00000071185	ENSMUST00000095473.Olfr1357	reg_15196	ENSMUST00000095473.Olfr1357.9351	one2one
ENSMUSG00000071185	ENSMUST00000213877.Olfr1357	reg_15196	ENSMUST00000213877.Olfr1357.9351	one2one
ENSMUSG00000073774	ENSMUST00000097918.Kncn	reg_1782	ENSMUST00000097918.Kncn.921	one2one
ENSMUSG00000052382	ENSMUST00000064214.Rnase9	reg_15338	ENSMUST00000064214.Rnase9.326475	one2one
ENSMUSG00000038576	ENSMUST00000085724.Susd4	None	None	one2zero
ENSMUSG00000038576	ENSMUST00000153348.Susd4	None	None	one2zero
ENSMUSG00000019370	ENSMUST00000019514.Calm3	reg_17172	ENSMUST00000019514.Calm3.10236	one2one
ENSMUSG00000030495	ENSMUST00000001854.Slc7a10	reg_6119	ENSMUST00000001854.Slc7a10.14076	one2one
ENSMUSG00000062270	ENSMUST00000169860.Morf4l1	reg_4389	ENSMUST00000169860.Morf4l1.11102	one2one
ENSMUSG00000062270	ENSMUST00000085248.Morf4l1	reg_4389	ENSMUST00000085248.Morf4l1.11102	one2one
ENSMUSG00000062270	ENSMUST00000191189.Morf4l1	reg_4389	ENSMUST00000191189.Morf4l1.11102	one2one
ENSMUSG00000032336	ENSMUST00000177292.Nptn	reg_14608	ENSMUST00000177292.Nptn.3806	one2one
ENSMUSG00000020003	ENSMUST00000020182.Pex7	reg_12175	ENSMUST00000020182.Pex7.3352	one2one
ENSMUSG00000020003	ENSMUST00000166511.Pex7	reg_12175	ENSMUST00000166511.Pex7.3352	one2one
ENSMUSG00000016252	ENSMUST00000016396.Atp5e	reg_15066	ENSMUST00000016396.Atp5e.8380	one2one
ENSMUSG00000034612	ENSMUST00000040110.Chst11	reg_3925	ENSMUST00000040110.Chst11.-1	one2one
ENSMUSG00000061489	ENSMUST00000214594.Olfr525	None	None	one2zero
ENSMUSG00000061489	ENSMUST00000078103.Olfr525	None	None	one2zero
ENSMUSG00000027459	ENSMUST00000062047.Fam110a	reg_8730	ENSMUST00000062047.Fam110a.4682	one2one
ENSMUSG00000027459	ENSMUST00000109864.Fam110a	reg_8730	ENSMUST00000109864.Fam110a.4682	one2one
ENSMUSG00000027459	ENSMUST00000109863.Fam110a	reg_8730	ENSMUST00000109863.Fam110a.4682	one2one
ENSMUSG00000027459	ENSMUST00000109865.Fam110a	reg_8730	ENSMUST00000109865.Fam110a.4682	one2one
ENSMUSG00000031309	ENSMUST00000112493.Rps6ka3	reg_6199	ENSMUST00000112493.Rps6ka3.65	one2one
ENSMUSG00000031309	ENSMUST00000033671.Rps6ka3	reg_6199	ENSMUST00000033671.Rps6ka3.65	one2one
ENSMUSG00000052656	ENSMUST00000114179.Rnf103	reg_110	ENSMUST00000114179.Rnf103.-1	one2one
ENSMUSG00000052656	ENSMUST00000064637.Rnf103	reg_110	ENSMUST00000064637.Rnf103.-1	one2one
ENSMUSG00000021091	ENSMUST00000021506.Serpina3n	reg_1506	ENSMUST00000021506.Serpina3n.23250	many2one
ENSMUSG00000066363	ENSMUST00000167049.Serpina3f	reg_1506	ENSMUST00000167049.Serpina3f.195593	many2one
ENSMUSG00000066363	ENSMUST00000121337.Serpina3f	reg_1506	ENSMUST00000121337.Serpina3f.195593	many2one
ENSMUSG00000066363	ENSMUST00000101080.Serpina3f	reg_1506	ENSMUST00000101080.Serpina3f.195593	many2one
ENSMUSG00000038155	ENSMUST00000042700.Gstp2	reg_15731	ENSMUST00000042700.Gstp2.70952	one2one
ENSMUSG00000006134	ENSMUST00000006293.Crkl	None	None	one2zero
ENSMUSG00000047735	ENSMUST00000120087.Samd9l	None	None	one2zero
ENSMUSG00000091096	ENSMUST00000167618.Gm17304	None	None	one2zero
ENSMUSG00000029580	ENSMUST00000100497.Actb	reg_13304	ENSMUST00000100497.Actb.17839	one2one
ENSMUSG00000039952	ENSMUST00000080435.Dag1	reg_2960	ENSMUST00000080435.Dag1.-1	one2one
ENSMUSG00000039952	ENSMUST00000166905.Dag1	reg_2960	ENSMUST00000166905.Dag1.-1	one2one
ENSMUSG00000039952	ENSMUST00000171412.Dag1	reg_2960	ENSMUST00000171412.Dag1.-1	one2one
ENSMUSG00000039952	ENSMUST00000191899.Dag1	reg_2960	ENSMUST00000191899.Dag1.-1	one2one
ENSMUSG00000025702	ENSMUST00000203193.Marchf8	reg_2620	ENSMUST00000203193.Marchf8.9557	one2one
ENSMUSG00000025702	ENSMUST00000079012.Marchf8	reg_2620	ENSMUST00000079012.Marchf8.-1	one2one
ENSMUSG00000025702	ENSMUST00000123405.Marchf8	reg_2620	ENSMUST00000123405.Marchf8.-1	one2one
ENSMUSG00000025702	ENSMUST00000101032.Marchf8	reg_2620	ENSMUST00000101032.Marchf8.-1	one2one
ENSMUSG00000006998	ENSMUST00000007212.Psmd2	reg_119	ENSMUST00000007212.Psmd2.770	one2one
ENSMUSG00000094296	ENSMUST00000180105.Gm21798	None	None	one2zero
ENSMUSG00000031536	ENSMUST00000033938.Polb	reg_14143	ENSMUST00000033938.Polb.8092	one2one
ENSMUSG00000003541	ENSMUST00000003635.Ier3	reg_5440	ENSMUST00000003635.Ier3.4223	one2one
ENSMUSG00000028015	ENSMUST00000029649.Ctso	reg_15605	ENSMUST00000029649.Ctso.1741	one2one
ENSMUSG00000032187	ENSMUST00000098948.Smarca4	reg_342	ENSMUST00000098948.Smarca4.4991	one2one
ENSMUSG00000032187	ENSMUST00000174008.Smarca4	reg_342	ENSMUST00000174008.Smarca4.4991	one2one
ENSMUSG00000032187	ENSMUST00000034707.Smarca4	reg_342	ENSMUST00000034707.Smarca4.4991	one2one
ENSMUSG00000045045	ENSMUST00000053597.Lrfn4	reg_10688	ENSMUST00000053597.Lrfn4.2082	one2one
ENSMUSG00000045045	ENSMUST00000113822.Lrfn4	reg_10688	ENSMUST00000113822.Lrfn4.2082	one2one
ENSMUSG00000022906	ENSMUST00000114878.Parp9	reg_15267	ENSMUST00000114878.Parp9.14146	one2one
ENSMUSG00000024619	ENSMUST00000025521.Cdx1	reg_12021	ENSMUST00000025521.Cdx1.215	one2one
ENSMUSG00000036743	ENSMUST00000040860.Psma8	reg_4103	ENSMUST00000040860.Psma8.9586	one2one
ENSMUSG00000036743	ENSMUST00000234680.Psma8	reg_4103	ENSMUST00000234680.Psma8.9586	one2one
ENSMUSG00000063727	ENSMUST00000079772.Tnfrsf11b	reg_16602	ENSMUST00000079772.Tnfrsf11b.641	one2one
ENSMUSG00000048897	ENSMUST00000166250.Zfp710	reg_11971	ENSMUST00000166250.Zfp710.5159	one2one
ENSMUSG00000048897	ENSMUST00000206039.Zfp710	reg_11971	ENSMUST00000206039.Zfp710.5159	one2one
ENSMUSG00000048897	ENSMUST00000164056.Zfp710	reg_11971	ENSMUST00000164056.Zfp710.5159	one2one
ENSMUSG00000048897	ENSMUST00000049680.Zfp710	reg_11971	ENSMUST00000049680.Zfp710.5159	one2one
ENSMUSG00000070287	ENSMUST00000093792.Slc35g2	reg_4960	ENSMUST00000093792.Slc35g2.2264	one2one
ENSMUSG00000083012	ENSMUST00000196487.Fam220a	reg_9417	ENSMUST00000196487.Fam220a.17917	many2one
ENSMUSG00000083012	ENSMUST00000200267.Fam220a	reg_9417	ENSMUST00000200267.Fam220a.17917	many2one
ENSMUSG00000118332	ENSMUST00000067145.Fam220a	reg_9417	ENSMUST00000067145.Fam220a.17917	many2one
ENSMUSG00000118332	ENSMUST00000169329.Fam220a	reg_9417	ENSMUST00000169329.Fam220a.17917	many2one
ENSMUSG00000035245	ENSMUST00000054344.Eogt	reg_11347	ENSMUST00000054344.Eogt.101	one2one
ENSMUSG00000035245	ENSMUST00000113387.Eogt	reg_11347	ENSMUST00000113387.Eogt.101	one2one
ENSMUSG00000038646	ENSMUST00000118190.Ramac	reg_14534	ENSMUST00000118190.Ramac.20961	one2one
ENSMUSG00000038646	ENSMUST00000042166.Ramac	reg_14534	ENSMUST00000042166.Ramac.20961	one2one
ENSMUSG00000032370	ENSMUST00000034929.Lactb	reg_4053	ENSMUST00000034929.Lactb.5491	one2one
ENSMUSG00000000957	ENSMUST00000225641.Mmp14	reg_5449	ENSMUST00000225641.Mmp14.-1	one2one
ENSMUSG00000000957	ENSMUST00000089688.Mmp14	reg_5449	ENSMUST00000089688.Mmp14.-1	one2one
ENSMUSG00000114299	ENSMUST00000223838.Gm47791	reg_13842	ENSMUST00000223838.Gm47791.591	one2one
ENSMUSG00000071226	ENSMUST00000112686.Cecr2	reg_3814	ENSMUST00000112686.Cecr2.-1	one2one
ENSMUSG00000071226	ENSMUST00000100993.Cecr2	reg_3814	ENSMUST00000100993.Cecr2.-1	one2one
ENSMUSG00000061136	ENSMUST00000209364.Prpf40a	reg_10235	ENSMUST00000209364.Prpf40a.4023	one2one
ENSMUSG00000061136	ENSMUST00000239398.Prpf40a	reg_10235	ENSMUST00000239398.Prpf40a.4023	one2one
ENSMUSG00000061136	ENSMUST00000210789.Prpf40a	reg_10235	ENSMUST00000210789.Prpf40a.4023	one2one
ENSMUSG00000039131	ENSMUST00000046614.Gipc2	reg_2531	ENSMUST00000046614.Gipc2.10372	one2one
ENSMUSG00000063779	ENSMUST00000082219.Chil4	None	None	one2zero
ENSMUSG00000024968	ENSMUST00000113369.Rcor2	None	None	one2zero
ENSMUSG00000024968	ENSMUST00000066646.Rcor2	None	None	one2zero
ENSMUSG00000026062	ENSMUST00000027231.Slc9a2	reg_14239	ENSMUST00000027231.Slc9a2.-1	one2one
ENSMUSG00000027376	ENSMUST00000028855.Prom2	reg_14662	ENSMUST00000028855.Prom2.2953	one2one
ENSMUSG00000027376	ENSMUST00000103214.Prom2	reg_14662	ENSMUST00000103214.Prom2.2953	one2one
ENSMUSG00000058685	ENSMUST00000094863.Vmn2r51	None	None	one2zero
ENSMUSG00000015980	ENSMUST00000106104.Lrrc27	reg_15495	ENSMUST00000106104.Lrrc27.38578	one2one
ENSMUSG00000039717	ENSMUST00000193117.Ralyl	reg_13796	ENSMUST00000193117.Ralyl.-1	one2one
ENSMUSG00000063130	ENSMUST00000077698.Calml3	None	None	one2zero
ENSMUSG00000074366	ENSMUST00000098802.Obox5	None	None	one2zero
ENSMUSG00000019066	ENSMUST00000122211.Rab3d	reg_4200	ENSMUST00000122211.Rab3d.6118	one2one
ENSMUSG00000019066	ENSMUST00000115351.Rab3d	reg_4200	ENSMUST00000115351.Rab3d.6118	one2one
ENSMUSG00000021108	ENSMUST00000021527.Prkch	reg_10396	ENSMUST00000021527.Prkch.-1	one2one
ENSMUSG00000018906	ENSMUST00000019050.P4ha2	reg_7917	ENSMUST00000019050.P4ha2.15546	one2one
ENSMUSG00000018906	ENSMUST00000093107.P4ha2	reg_7917	ENSMUST00000093107.P4ha2.15546	one2one
ENSMUSG00000018906	ENSMUST00000174616.P4ha2	reg_7917	ENSMUST00000174616.P4ha2.15546	one2one
ENSMUSG00000040478	ENSMUST00000095141.Prdm13	reg_15131	ENSMUST00000095141.Prdm13.8742	one2one
ENSMUSG00000040478	ENSMUST00000076206.Prdm13	reg_15131	ENSMUST00000076206.Prdm13.8742	one2one
ENSMUSG00000018509	ENSMUST00000018653.Cenpv	reg_14344	ENSMUST00000018653.Cenpv.-1	one2one
ENSMUSG00000030541	ENSMUST00000107384.Idh2	reg_14004	ENSMUST00000107384.Idh2.5159	one2one
ENSMUSG00000033792	ENSMUST00000113557.Atp7a	reg_11585	ENSMUST00000113557.Atp7a.-1	one2one
ENSMUSG00000033792	ENSMUST00000055941.Atp7a	reg_11585	ENSMUST00000055941.Atp7a.-1	one2one
ENSMUSG00000060336	ENSMUST00000073782.Zfp937	None	None	one2zero
ENSMUSG00000026924	ENSMUST00000091252.Sec16a	reg_309	ENSMUST00000091252.Sec16a.1679	one2one
ENSMUSG00000026924	ENSMUST00000114082.Sec16a	reg_309	ENSMUST00000114082.Sec16a.1679	one2one
ENSMUSG00000074102	ENSMUST00000055843.Rbm15b	reg_12327	ENSMUST00000055843.Rbm15b.2439	one2one
ENSMUSG00000026104	ENSMUST00000186574.Stat1	reg_1699	ENSMUST00000186574.Stat1.-1	one2one
ENSMUSG00000026104	ENSMUST00000070968.Stat1	reg_1699	ENSMUST00000070968.Stat1.-1	one2one
ENSMUSG00000026104	ENSMUST00000186857.Stat1	reg_1699	ENSMUST00000186857.Stat1.-1	one2one
ENSMUSG00000026104	ENSMUST00000186057.Stat1	reg_1699	ENSMUST00000186057.Stat1.-1	one2one
ENSMUSG00000026104	ENSMUST00000189347.Stat1	reg_1699	ENSMUST00000189347.Stat1.-1	one2one
ENSMUSG00000026104	ENSMUST00000191435.Stat1	reg_1699	ENSMUST00000191435.Stat1.-1	one2one
ENSMUSG00000029335	ENSMUST00000200388.Bmp3	reg_4291	ENSMUST00000200388.Bmp3.3207	one2one
ENSMUSG00000029335	ENSMUST00000031278.Bmp3	reg_4291	ENSMUST00000031278.Bmp3.3207	one2one
ENSMUSG00000029335	ENSMUST00000197143.Bmp3	reg_4291	ENSMUST00000197143.Bmp3.3207	one2one
ENSMUSG00000046828	ENSMUST00000054801.Mettl21e	reg_14828	ENSMUST00000054801.Mettl21e.15046	one2one
ENSMUSG00000094881	ENSMUST00000163651.H2al2c	None	None	one2zero
ENSMUSG00000051051	ENSMUST00000209314.Olfr523	None	None	one2zero
ENSMUSG00000051051	ENSMUST00000215785.Olfr523	None	None	one2zero
ENSMUSG00000051051	ENSMUST00000216023.Olfr523	None	None	one2zero
ENSMUSG00000051051	ENSMUST00000214272.Olfr523	None	None	one2zero
ENSMUSG00000051051	ENSMUST00000213953.Olfr523	None	None	one2zero
ENSMUSG00000051051	ENSMUST00000055890.Olfr523	None	None	one2zero
ENSMUSG00000038148	ENSMUST00000161053.Cldn16	reg_13691	ENSMUST00000161053.Cldn16.3332	one2one
ENSMUSG00000038148	ENSMUST00000115302.Cldn16	reg_13691	ENSMUST00000115302.Cldn16.3332	one2one
ENSMUSG00000050379	ENSMUST00000060474.Septin6	reg_5877	ENSMUST00000060474.Septin6.1159	one2one
ENSMUSG00000050379	ENSMUST00000053456.Septin6	reg_5877	ENSMUST00000053456.Septin6.1159	one2one
ENSMUSG00000050379	ENSMUST00000115239.Septin6	reg_5877	ENSMUST00000115239.Septin6.1159	one2one
ENSMUSG00000020454	ENSMUST00000110049.Eif4enif1	reg_3313	ENSMUST00000110049.Eif4enif1.-1	one2one
ENSMUSG00000020454	ENSMUST00000120721.Eif4enif1	reg_3313	ENSMUST00000120721.Eif4enif1.-1	one2one
ENSMUSG00000020454	ENSMUST00000020734.Eif4enif1	reg_3313	ENSMUST00000020734.Eif4enif1.-1	one2one
ENSMUSG00000020454	ENSMUST00000179770.Eif4enif1	reg_3313	ENSMUST00000179770.Eif4enif1.-1	one2one
ENSMUSG00000020454	ENSMUST00000110048.Eif4enif1	reg_3313	ENSMUST00000110048.Eif4enif1.-1	one2one
ENSMUSG00000025151	ENSMUST00000026142.Maged1	reg_15108	ENSMUST00000026142.Maged1.36091	many2many
ENSMUSG00000025151	ENSMUST00000026142.Maged1	reg_13954	ENSMUST00000026142.Maged1.13073	many2many
ENSMUSG00000025272	ENSMUST00000087253.Tro	reg_9749	ENSMUST00000087253.Tro.38284	many2many
ENSMUSG00000025272	ENSMUST00000087253.Tro	reg_13954	ENSMUST00000087253.Tro.25406	many2many
ENSMUSG00000025272	ENSMUST00000164071.Tro	reg_13954	ENSMUST00000164071.Tro.25406	many2many
ENSMUSG00000025272	ENSMUST00000164071.Tro	reg_15108	ENSMUST00000164071.Tro.21693	many2many
ENSMUSG00000025272	ENSMUST00000164071.Tro	reg_9749	ENSMUST00000164071.Tro.38284	many2many
ENSMUSG00000025272	ENSMUST00000151403.Tro	reg_9749	ENSMUST00000151403.Tro.38284	many2many
ENSMUSG00000025272	ENSMUST00000163969.Tro	reg_9749	ENSMUST00000163969.Tro.38284	many2many
ENSMUSG00000025268	ENSMUST00000112700.Maged2	reg_9749	ENSMUST00000112700.Maged2.111760	many2many
ENSMUSG00000025268	ENSMUST00000112700.Maged2	reg_15108	ENSMUST00000112700.Maged2.5426	many2many
ENSMUSG00000025268	ENSMUST00000112700.Maged2	reg_13954	ENSMUST00000112700.Maged2.31184	many2many
ENSMUSG00000025268	ENSMUST00000112697.Maged2	reg_9749	ENSMUST00000112697.Maged2.111760	many2many
ENSMUSG00000025268	ENSMUST00000112697.Maged2	reg_15108	ENSMUST00000112697.Maged2.5426	many2many
ENSMUSG00000025268	ENSMUST00000112697.Maged2	reg_13954	ENSMUST00000112697.Maged2.31184	many2many
ENSMUSG00000025268	ENSMUST00000112699.Maged2	reg_15108	ENSMUST00000112699.Maged2.5426	many2many
ENSMUSG00000025268	ENSMUST00000112699.Maged2	reg_9749	ENSMUST00000112699.Maged2.111760	many2many
ENSMUSG00000025268	ENSMUST00000112699.Maged2	reg_13954	ENSMUST00000112699.Maged2.31184	many2many
ENSMUSG00000025268	ENSMUST00000026302.Maged2	reg_13954	ENSMUST00000026302.Maged2.31184	many2many
ENSMUSG00000025268	ENSMUST00000026302.Maged2	reg_15108	ENSMUST00000026302.Maged2.5426	many2many
ENSMUSG00000025268	ENSMUST00000026302.Maged2	reg_9749	ENSMUST00000026302.Maged2.111760	many2many
ENSMUSG00000028172	ENSMUST00000029822.Tacr3	reg_11271	ENSMUST00000029822.Tacr3.-1	one2one
ENSMUSG00000001783	ENSMUST00000001834.Rtcb	reg_9244	ENSMUST00000001834.Rtcb.7398	one2one
ENSMUSG00000052751	ENSMUST00000163452.Repin1	reg_6708	ENSMUST00000163452.Repin1.7984	many2one
ENSMUSG00000052751	ENSMUST00000009420.Repin1	reg_6708	ENSMUST00000009420.Repin1.7984	many2one
ENSMUSG00000052751	ENSMUST00000135151.Repin1	reg_6708	ENSMUST00000135151.Repin1.7984	many2one
ENSMUSG00000052751	ENSMUST00000118229.Repin1	reg_6708	ENSMUST00000118229.Repin1.7984	many2one
ENSMUSG00000107789	ENSMUST00000204121.Gm44965	reg_6708	ENSMUST00000204121.Gm44965.7984	many2one
ENSMUSG00000028116	ENSMUST00000029761.Myoz2	reg_10426	ENSMUST00000029761.Myoz2.1067	one2one
ENSMUSG00000033676	ENSMUST00000039697.Gabrb3	reg_9038	ENSMUST00000039697.Gabrb3.-1	one2one
ENSMUSG00000033676	ENSMUST00000196198.Gabrb3	reg_9038	ENSMUST00000196198.Gabrb3.-1	one2one
ENSMUSG00000033676	ENSMUST00000085240.Gabrb3	reg_9038	ENSMUST00000085240.Gabrb3.-1	one2one
ENSMUSG00000015837	ENSMUST00000015981.Sqstm1	reg_8015	ENSMUST00000015981.Sqstm1.7404	one2one
ENSMUSG00000015837	ENSMUST00000102774.Sqstm1	reg_8015	ENSMUST00000102774.Sqstm1.7404	one2one
ENSMUSG00000015837	ENSMUST00000143379.Sqstm1	reg_8015	ENSMUST00000143379.Sqstm1.7404	one2one
ENSMUSG00000032469	ENSMUST00000066650.Dbr1	reg_13562	ENSMUST00000066650.Dbr1.11579	one2one
ENSMUSG00000087119	ENSMUST00000117271.Atg4a-ps	None	None	one2zero
ENSMUSG00000042694	ENSMUST00000182808.Stn1	reg_1940	ENSMUST00000182808.Stn1.494831	one2many
ENSMUSG00000042694	ENSMUST00000182808.Stn1	reg_1770	ENSMUST00000182808.Stn1.3495	one2many
ENSMUSG00000042694	ENSMUST00000049369.Stn1	reg_1940	ENSMUST00000049369.Stn1.494831	one2many
ENSMUSG00000042694	ENSMUST00000049369.Stn1	reg_1770	ENSMUST00000049369.Stn1.3495	one2many
ENSMUSG00000058440	ENSMUST00000115208.Nrf1	reg_3224	ENSMUST00000115208.Nrf1.938	one2one
ENSMUSG00000058440	ENSMUST00000115200.Nrf1	reg_3224	ENSMUST00000115200.Nrf1.938	one2one
ENSMUSG00000058440	ENSMUST00000069808.Nrf1	reg_3224	ENSMUST00000069808.Nrf1.938	one2one
ENSMUSG00000058440	ENSMUST00000004761.Nrf1	reg_3224	ENSMUST00000004761.Nrf1.938	one2one
ENSMUSG00000058440	ENSMUST00000115212.Nrf1	reg_3224	ENSMUST00000115212.Nrf1.938	one2one
ENSMUSG00000058440	ENSMUST00000069831.Nrf1	reg_3224	ENSMUST00000069831.Nrf1.938	one2one
ENSMUSG00000058440	ENSMUST00000115199.Nrf1	reg_3224	ENSMUST00000115199.Nrf1.938	one2one
ENSMUSG00000058440	ENSMUST00000115211.Nrf1	reg_3224	ENSMUST00000115211.Nrf1.938	one2one
ENSMUSG00000058440	ENSMUST00000115204.Nrf1	reg_3224	ENSMUST00000115204.Nrf1.938	one2one
ENSMUSG00000058440	ENSMUST00000167972.Nrf1	reg_3224	ENSMUST00000167972.Nrf1.938	one2one
ENSMUSG00000058440	ENSMUST00000115209.Nrf1	reg_3224	ENSMUST00000115209.Nrf1.938	one2one
ENSMUSG00000058440	ENSMUST00000170535.Nrf1	reg_3224	ENSMUST00000170535.Nrf1.938	one2one
ENSMUSG00000058440	ENSMUST00000115206.Nrf1	reg_3224	ENSMUST00000115206.Nrf1.938	one2one
ENSMUSG00000028963	ENSMUST00000030803.Uts2	reg_9459	ENSMUST00000030803.Uts2.125	one2one
ENSMUSG00000001023	ENSMUST00000001049.S100a5	reg_2183	ENSMUST00000001049.S100a5.899	one2one
ENSMUSG00000001023	ENSMUST00000107329.S100a5	reg_2183	ENSMUST00000107329.S100a5.899	one2one
ENSMUSG00000029992	ENSMUST00000032057.Gfpt1	reg_1985	ENSMUST00000032057.Gfpt1.-1	one2one
ENSMUSG00000029992	ENSMUST00000113658.Gfpt1	reg_1985	ENSMUST00000113658.Gfpt1.-1	one2one
ENSMUSG00000027684	ENSMUST00000172694.Mecom	reg_4071	ENSMUST00000172694.Mecom.1800	one2one
ENSMUSG00000027684	ENSMUST00000108271.Mecom	reg_4071	ENSMUST00000108271.Mecom.-1	one2one
ENSMUSG00000027684	ENSMUST00000166001.Mecom	reg_4071	ENSMUST00000166001.Mecom.1800	one2one
ENSMUSG00000027684	ENSMUST00000108270.Mecom	reg_4071	ENSMUST00000108270.Mecom.1800	one2one
ENSMUSG00000027684	ENSMUST00000173495.Mecom	reg_4071	ENSMUST00000173495.Mecom.1800	one2one
ENSMUSG00000022051	ENSMUST00000111115.Bnip3l	reg_6459	ENSMUST00000111115.Bnip3l.6827	one2one
ENSMUSG00000022051	ENSMUST00000022634.Bnip3l	reg_6459	ENSMUST00000022634.Bnip3l.6827	one2one
ENSMUSG00000040877	ENSMUST00000047115.Wdr25	reg_5156	ENSMUST00000047115.Wdr25.-1	one2one
ENSMUSG00000040877	ENSMUST00000167816.Wdr25	reg_5156	ENSMUST00000167816.Wdr25.-1	one2one
ENSMUSG00000057762	ENSMUST00000071118.Gm6169	None	None	one2zero
ENSMUSG00000095896	ENSMUST00000102808.Ifna14	None	None	one2zero
ENSMUSG00000058976	ENSMUST00000079348.Usp17lc	None	None	one2zero
ENSMUSG00000058976	ENSMUST00000106892.Usp17lc	None	None	one2zero
ENSMUSG00000028347	ENSMUST00000030032.Tmeff1	reg_13310	ENSMUST00000030032.Tmeff1.1430	one2one
ENSMUSG00000028347	ENSMUST00000123476.Tmeff1	reg_13310	ENSMUST00000123476.Tmeff1.1430	one2one
