t_gene	t_transcript	q_gene	q_transcript	orthology_class
ENSG00000138794	ENST00000265164.CASP6	reg_5969	ENST00000265164.CASP6.14789	one2one
ENSG00000266173	ENST00000640979.STRADA	reg_12502	ENST00000640979.STRADA.27041	one2many
ENSG00000266173	ENST00000639835.STRADA	reg_12502	ENST00000639835.STRADA.-1	one2many
ENSG00000266173	ENST00000638708.STRADA	reg_12502	ENST00000638708.STRADA.-1	one2many
ENSG00000266173	ENST00000638193.STRADA	reg_20110	ENST00000638193.STRADA.-1	one2many
ENSG00000266173	ENST00000392950.STRADA	reg_8221	ENST00000392950.STRADA.-1	one2many
ENSG00000266173	ENST00000336174.STRADA	reg_20110	ENST00000336174.STRADA.-1	one2many
ENSG00000266173	ENST00000375840.STRADA	reg_12502	ENST00000375840.STRADA.27041	one2many
ENSG00000179388	ENST00000522910.EGR3	reg_361	ENST00000522910.EGR3.16433	one2one
ENSG00000179388	ENST00000317216.EGR3	reg_361	ENST00000317216.EGR3.16433	one2one
ENSG00000105928	ENST00000342947.GSDME	reg_20268	ENST00000342947.GSDME.-1	one2one
ENSG00000248771	ENST00000507311.SMIM31	None	None	one2zero
ENSG00000139055	ENST00000266397.ERP27	reg_19099	ENST00000266397.ERP27.-1	one2one
ENSG00000256188	ENST00000539585.TAS2R30	None	None	one2zero
ENSG00000173681	ENST00000379687.BCLAF3	reg_21277	ENST00000379687.BCLAF3.-1	one2many
ENSG00000173681	ENST00000379682.BCLAF3	reg_9696	ENST00000379682.BCLAF3.-1	one2many
ENSG00000138078	ENST00000378511.PREPL	reg_2895	ENST00000378511.PREPL.-1	one2one
ENSG00000138078	ENST00000378520.PREPL	reg_2895	ENST00000378520.PREPL.-1	one2one
ENSG00000138078	ENST00000409936.PREPL	reg_2895	ENST00000409936.PREPL.-1	one2one
ENSG00000138078	ENST00000541738.PREPL	reg_2895	ENST00000541738.PREPL.4344	one2one
ENSG00000221823	ENST00000409752.PPP3R1	reg_17840	ENST00000409752.PPP3R1.-1	one2many
ENSG00000221823	ENST00000234310.PPP3R1	reg_12618	ENST00000234310.PPP3R1.-1	one2many
ENSG00000139053	ENST00000266395.PDE6H	reg_14252	ENST00000266395.PDE6H.16157	one2one
ENSG00000185499	ENST00000438413.MUC1	reg_7492	ENST00000438413.MUC1.-1	one2many
ENSG00000185499	ENST00000612778.MUC1	reg_7492	ENST00000612778.MUC1.-1	one2many
ENSG00000185499	ENST00000611577.MUC1	reg_7492	ENST00000611577.MUC1.-1	one2many
ENSG00000185499	ENST00000368393.MUC1	reg_3857	ENST00000368393.MUC1.-1	one2many
ENSG00000185499	ENST00000368389.MUC1	reg_3857	ENST00000368389.MUC1.-1	one2many
ENSG00000185499	ENST00000343256.MUC1	reg_3857	ENST00000343256.MUC1.-1	one2many
ENSG00000185499	ENST00000338684.MUC1	reg_3857	ENST00000338684.MUC1.-1	one2many
ENSG00000185499	ENST00000337604.MUC1	reg_7492	ENST00000337604.MUC1.-1	one2many
ENSG00000185499	ENST00000342482.MUC1	reg_7492	ENST00000342482.MUC1.-1	one2many
ENSG00000185499	ENST00000368390.MUC1	reg_7492	ENST00000368390.MUC1.-1	one2many
ENSG00000185499	ENST00000457295.MUC1	reg_7492	ENST00000457295.MUC1.-1	one2many
ENSG00000185499	ENST00000368396.MUC1	reg_7492	ENST00000368396.MUC1.-1	one2many
ENSG00000185499	ENST00000368392.MUC1	reg_3857	ENST00000368392.MUC1.-1	one2many
ENSG00000185499	ENST00000368398.MUC1	reg_3857	ENST00000368398.MUC1.-1	one2many
ENSG00000185499	ENST00000610359.MUC1	reg_7492	ENST00000610359.MUC1.-1	one2many
ENSG00000185499	ENST00000620103.MUC1	reg_7492	ENST00000620103.MUC1.-1	one2many
ENSG00000181609	ENST00000322641.OR52D1	reg_2799	ENST00000322641.OR52D1.1435	one2one
ENSG00000178397	ENST00000313324.FAM220A	None	None	one2zero
ENSG00000167083	ENST00000507680.GNGT2	reg_5815	ENST00000507680.GNGT2.435158	one2one
ENSG00000167083	ENST00000503070.GNGT2	reg_5815	ENST00000503070.GNGT2.435158	one2one
ENSG00000173826	ENST00000314672.KCNH6	reg_13294	ENST00000314672.KCNH6.2036	one2one
ENSG00000173826	ENST00000581784.KCNH6	reg_13294	ENST00000581784.KCNH6.2036	one2one
ENSG00000173826	ENST00000583023.KCNH6	reg_13294	ENST00000583023.KCNH6.2036	one2one
ENSG00000108561	ENST00000225698.C1QBP	reg_1821	ENST00000225698.C1QBP.6573	one2one
ENSG00000090530	ENST00000319332.P3H2	reg_10811	ENST00000319332.P3H2.-1	one2one
ENSG00000133706	ENST00000394434.LARS1	reg_20635	ENST00000394434.LARS1.-1	one2many
ENSG00000133706	ENST00000674191.LARS1	reg_20359	ENST00000674191.LARS1.-1	one2many
ENSG00000133706	ENST00000674398.LARS1	reg_20359	ENST00000674398.LARS1.-1	one2many
ENSG00000133706	ENST00000674270.LARS1	reg_20047	ENST00000674270.LARS1.-1	one2many
ENSG00000133706	ENST00000674277.LARS1	reg_20359	ENST00000674277.LARS1.-1	one2many
ENSG00000133706	ENST00000674174.LARS1	reg_20359	ENST00000674174.LARS1.-1	one2many
ENSG00000133706	ENST00000674447.LARS1	reg_20635	ENST00000674447.LARS1.-1	one2many
ENSG00000133706	ENST00000674290.LARS1	reg_18035	ENST00000674290.LARS1.-1	one2many
ENSG00000133706	ENST00000674158.LARS1	reg_10228	ENST00000674158.LARS1.-1	one2many
ENSG00000136122	ENST00000613797.BORA	reg_3450	ENST00000613797.BORA.4542	one2one
ENSG00000136122	ENST00000390667.BORA	reg_3450	ENST00000390667.BORA.4542	one2one
ENSG00000136122	ENST00000652266.BORA	reg_3450	ENST00000652266.BORA.4542	one2one
ENSG00000169299	ENST00000381967.PGM2	reg_16572	ENST00000381967.PGM2.-1	one2one
ENSG00000211856	ENST00000390504.TRAJ33	reg_88	ENST00000390504.TRAJ33.340	one2one
ENSG00000211827	ENST00000390475.TRDJ2	reg_68	ENST00000390475.TRDJ2.340	one2one
ENSG00000095713	ENST00000370591.CRTAC1	reg_19771	ENST00000370591.CRTAC1.-1	one2many
ENSG00000095713	ENST00000309155.CRTAC1	reg_20729	ENST00000309155.CRTAC1.-1	one2many
ENSG00000095713	ENST00000370597.CRTAC1	reg_19771	ENST00000370597.CRTAC1.-1	one2many
ENSG00000198858	ENST00000361574.R3HDM4	reg_2195	ENST00000361574.R3HDM4.2440	one2one
ENSG00000198858	ENST00000587975.R3HDM4	reg_2195	ENST00000587975.R3HDM4.2440	one2one
ENSG00000138764	ENST00000316355.CCNG2	reg_10699	ENST00000316355.CCNG2.18995	one2one
ENSG00000138764	ENST00000509972.CCNG2	reg_10699	ENST00000509972.CCNG2.18995	one2one
ENSG00000137745	ENST00000340273.MMP13	reg_1236	ENST00000340273.MMP13.19404	one2one
ENSG00000137745	ENST00000615555.MMP13	reg_1236	ENST00000615555.MMP13.19404	one2one
ENSG00000137745	ENST00000260302.MMP13	reg_1236	ENST00000260302.MMP13.19404	one2one
ENSG00000132554	ENST00000523437.RGS22	reg_14694	ENST00000523437.RGS22.-1	one2many
ENSG00000132554	ENST00000360863.RGS22	reg_18249	ENST00000360863.RGS22.-1	one2many
ENSG00000132554	ENST00000523287.RGS22	reg_10682	ENST00000523287.RGS22.-1	one2many
ENSG00000132554	ENST00000617334.RGS22	reg_14694	ENST00000617334.RGS22.-1	one2many
ENSG00000065361	ENST00000415288.ERBB3	reg_2020	ENST00000415288.ERBB3.3385	one2one
ENSG00000065361	ENST00000267101.ERBB3	reg_2020	ENST00000267101.ERBB3.3385	one2one
ENSG00000065361	ENST00000683059.ERBB3	reg_2020	ENST00000683059.ERBB3.3385	one2one
ENSG00000125843	ENST00000615891.AP5S1	reg_12823	ENST00000615891.AP5S1.-1	one2one
ENSG00000101849	ENST00000407597.TBL1X	reg_710	ENST00000407597.TBL1X.20031	many2one
ENSG00000101849	ENST00000647060.TBL1X	reg_710	ENST00000647060.TBL1X.20031	many2one
ENSG00000101849	ENST00000424279.TBL1X	reg_710	ENST00000424279.TBL1X.20031	many2one
ENSG00000101849	ENST00000645353.TBL1X	reg_710	ENST00000645353.TBL1X.20031	many2one
ENSG00000101849	ENST00000380961.TBL1X	reg_710	ENST00000380961.TBL1X.20031	many2one
ENSG00000092377	ENST00000346432.TBL1Y	reg_710	ENST00000346432.TBL1Y.28666	many2one
ENSG00000092377	ENST00000355162.TBL1Y	reg_710	ENST00000355162.TBL1Y.28666	many2one
ENSG00000101115	ENST00000217086.SALL4	None	None	one2zero
ENSG00000125304	ENST00000642475.TM9SF2	reg_3227	ENST00000642475.TM9SF2.14988	one2one
ENSG00000062485	ENST00000548567.CS	reg_18191	ENST00000548567.CS.-1	one2many
ENSG00000062485	ENST00000542324.CS	reg_15576	ENST00000542324.CS.-1	one2many
ENSG00000062485	ENST00000351328.CS	reg_9916	ENST00000351328.CS.-1	one2many
ENSG00000189043	ENST00000339600.NDUFA4	reg_19162	ENST00000339600.NDUFA4.9731	one2one
ENSG00000167779	ENST00000548547.IGFBP6	reg_3991	ENST00000548547.IGFBP6.18512	one2one
ENSG00000167779	ENST00000301464.IGFBP6	reg_3991	ENST00000301464.IGFBP6.18512	one2one
ENSG00000011523	ENST00000377990.CEP68	reg_8968	ENST00000377990.CEP68.-1	one2one
ENSG00000011523	ENST00000260569.CEP68	reg_8968	ENST00000260569.CEP68.-1	one2one
ENSG00000155034	ENST00000382368.FBXL18	None	None	one2zero
ENSG00000064999	ENST00000360359.ANKS1A	reg_19672	ENST00000360359.ANKS1A.-1	one2many
ENSG00000064999	ENST00000649117.ANKS1A	reg_21546	ENST00000649117.ANKS1A.-1	one2many
ENSG00000132821	ENST00000373461.VSTM2L	reg_8042	ENST00000373461.VSTM2L.4507	one2one
ENSG00000285946	ENST00000650277.RP1-13P20.6	reg_6997	ENST00000650277.RP1-13P20.6.792952	one2many
ENSG00000285946	ENST00000650277.RP1-13P20.6	reg_8365	ENST00000650277.RP1-13P20.6.818623	one2many
ENSG00000171368	ENST00000360578.TPPP	reg_9052	ENST00000360578.TPPP.9151	one2one
ENSG00000242114	ENST00000355143.MTFP1	reg_5773	ENST00000355143.MTFP1.11268	one2one
ENSG00000242114	ENST00000407550.MTFP1	reg_5773	ENST00000407550.MTFP1.11268	one2one
ENSG00000242114	ENST00000266263.MTFP1	reg_5773	ENST00000266263.MTFP1.11268	one2one
ENSG00000108375	ENST00000577625.RNF43	reg_5337	ENST00000577625.RNF43.13802	one2many
ENSG00000108375	ENST00000583753.RNF43	reg_10871	ENST00000583753.RNF43.-1	one2many
ENSG00000108375	ENST00000581868.RNF43	reg_5337	ENST00000581868.RNF43.13802	one2many
ENSG00000108375	ENST00000577716.RNF43	reg_10871	ENST00000577716.RNF43.-1	one2many
ENSG00000149761	ENST00000279206.NUDT22	reg_1709	ENST00000279206.NUDT22.24290	one2one
ENSG00000149761	ENST00000441250.NUDT22	reg_1709	ENST00000441250.NUDT22.24290	one2one
ENSG00000187166	ENST00000335017.H1-7	None	None	one2zero
ENSG00000164169	ENST00000322396.PRMT9	reg_18357	ENST00000322396.PRMT9.-1	one2one
ENSG00000101928	ENST00000370783.MOSPD1	reg_18335	ENST00000370783.MOSPD1.-1	one2many
ENSG00000101928	ENST00000370777.MOSPD1	reg_11307	ENST00000370777.MOSPD1.-1	one2many
ENSG00000143942	ENST00000295304.CHAC2	reg_4649	ENST00000295304.CHAC2.1032	one2one
ENSG00000171960	ENST00000304979.PPIH	reg_18473	ENST00000304979.PPIH.-1	one2many
ENSG00000171960	ENST00000677356.PPIH	reg_10000	ENST00000677356.PPIH.36289	one2many
ENSG00000125735	ENST00000245912.TNFSF14	reg_2385	ENST00000245912.TNFSF14.44040	one2one
ENSG00000125735	ENST00000675206.TNFSF14	reg_2385	ENST00000675206.TNFSF14.44040	one2one
ENSG00000136352	ENST00000518149.NKX2-1	reg_1840	ENST00000518149.NKX2-1.1372	many2many
ENSG00000257520	ENST00000546983.SFTA3	reg_1840	ENST00000546983.SFTA3.1372	many2many
ENSG00000257520	ENST00000546983.SFTA3	reg_3737	ENST00000546983.SFTA3.199085	many2many
ENSG00000125816	ENST00000351817.NKX2-4	reg_3737	ENST00000351817.NKX2-4.1102	many2many
ENSG00000171119	ENST00000303212.NRTN	reg_7215	ENST00000303212.NRTN.18262	one2one
ENSG00000134193	ENST00000354219.REG4	reg_7589	ENST00000354219.REG4.22013	one2one
ENSG00000105409	ENST00000648268.ATP1A3	None	None	one2zero
ENSG00000105409	ENST00000602133.ATP1A3	None	None	one2zero
ENSG00000105409	ENST00000543770.ATP1A3	None	None	one2zero
ENSG00000105409	ENST00000545399.ATP1A3	None	None	one2zero
ENSG00000176160	ENST00000323777.HSF5	reg_10872	ENST00000323777.HSF5.-1	one2one
ENSG00000120738	ENST00000239938.EGR1	reg_13002	ENST00000239938.EGR1.18053	one2one
ENSG00000125952	ENST00000555419.MAX	reg_6668	ENST00000555419.MAX.3561	one2one
ENSG00000125952	ENST00000284165.MAX	reg_6668	ENST00000284165.MAX.3561	one2one
ENSG00000125952	ENST00000556443.MAX	reg_6668	ENST00000556443.MAX.3561	one2one
ENSG00000125952	ENST00000358402.MAX	reg_6668	ENST00000358402.MAX.3561	one2one
ENSG00000125952	ENST00000358664.MAX	reg_6668	ENST00000358664.MAX.3561	one2one
ENSG00000125952	ENST00000557746.MAX	reg_6668	ENST00000557746.MAX.3561	one2one
ENSG00000206260	ENST00000383163.PRR23A	None	None	one2zero
ENSG00000162517	ENST00000373703.PEF1	reg_3783	ENST00000373703.PEF1.15888	one2one
ENSG00000135093	ENST00000392784.USP30	reg_7524	ENST00000392784.USP30.-1	one2many
ENSG00000135093	ENST00000257548.USP30	reg_15542	ENST00000257548.USP30.-1	one2many
ENSG00000251192	ENST00000414387.ZNF674	None	None	one2zero
ENSG00000251192	ENST00000523374.ZNF674	None	None	one2zero
ENSG00000251192	ENST00000683375.ZNF674	None	None	one2zero
ENSG00000131351	ENST00000448593.HAUS8	None	None	one2zero
ENSG00000131351	ENST00000253669.HAUS8	None	None	one2zero
ENSG00000131351	ENST00000593360.HAUS8	None	None	one2zero
ENSG00000060566	ENST00000602257.CREB3L3	reg_11631	ENST00000602257.CREB3L3.-1	one2one
ENSG00000060566	ENST00000078445.CREB3L3	reg_11631	ENST00000078445.CREB3L3.49979	one2one
ENSG00000060566	ENST00000595923.CREB3L3	reg_11631	ENST00000595923.CREB3L3.-1	one2one
ENSG00000173065	ENST00000581407.FAM222B	reg_6541	ENST00000581407.FAM222B.7952	one2one
ENSG00000173065	ENST00000577513.FAM222B	reg_6541	ENST00000577513.FAM222B.7952	one2one
ENSG00000132254	ENST00000423813.ARFIP2	reg_6839	ENST00000423813.ARFIP2.9846	one2one
ENSG00000132254	ENST00000614314.ARFIP2	reg_6839	ENST00000614314.ARFIP2.9846	one2one
ENSG00000132254	ENST00000254584.ARFIP2	reg_6839	ENST00000254584.ARFIP2.9846	one2one
ENSG00000235173	ENST00000347708.HGH1	reg_417	ENST00000347708.HGH1.6183	one2one
ENSG00000167641	ENST00000591585.PPP1R14A	reg_11054	ENST00000591585.PPP1R14A.54512	one2one
ENSG00000167641	ENST00000591291.PPP1R14A	reg_11054	ENST00000591291.PPP1R14A.54512	one2one
ENSG00000167641	ENST00000347262.PPP1R14A	reg_11054	ENST00000347262.PPP1R14A.54512	one2one
ENSG00000167641	ENST00000301242.PPP1R14A	reg_11054	ENST00000301242.PPP1R14A.54512	one2one
ENSG00000148985	ENST00000493547.PGAP2	reg_669	ENST00000493547.PGAP2.6301	one2one
ENSG00000148985	ENST00000464261.PGAP2	reg_669	ENST00000464261.PGAP2.6301	one2one
ENSG00000148985	ENST00000463452.PGAP2	reg_669	ENST00000463452.PGAP2.6301	one2one
ENSG00000148985	ENST00000396986.PGAP2	reg_669	ENST00000396986.PGAP2.6301	one2one
ENSG00000148985	ENST00000459679.PGAP2	reg_669	ENST00000459679.PGAP2.6301	one2one
ENSG00000148985	ENST00000396991.PGAP2	reg_669	ENST00000396991.PGAP2.6301	one2one
ENSG00000148985	ENST00000464906.PGAP2	reg_669	ENST00000464906.PGAP2.6301	one2one
ENSG00000148985	ENST00000300730.PGAP2	reg_669	ENST00000300730.PGAP2.6301	one2one
ENSG00000148985	ENST00000465307.PGAP2	reg_669	ENST00000465307.PGAP2.6301	one2one
ENSG00000126259	ENST00000347900.KIRREL2	reg_774	ENST00000347900.KIRREL2.9611	one2one
ENSG00000126259	ENST00000262625.KIRREL2	reg_774	ENST00000262625.KIRREL2.9611	one2one
ENSG00000126259	ENST00000360202.KIRREL2	reg_774	ENST00000360202.KIRREL2.9611	one2one
ENSG00000126259	ENST00000592409.KIRREL2	reg_774	ENST00000592409.KIRREL2.9611	one2one
ENSG00000100650	ENST00000553635.SRSF5	reg_1531	ENST00000553635.SRSF5.26010	one2one
ENSG00000100650	ENST00000553521.SRSF5	reg_1531	ENST00000553521.SRSF5.26010	one2one
ENSG00000162613	ENST00000370767.FUBP1	reg_12307	ENST00000370767.FUBP1.2172	one2one
ENSG00000162613	ENST00000370768.FUBP1	reg_12307	ENST00000370768.FUBP1.2172	one2one
ENSG00000206075	ENST00000382771.SERPINB5	reg_9856	ENST00000382771.SERPINB5.-1	one2one
ENSG00000102054	ENST00000380087.RBBP7	reg_5035	ENST00000380087.RBBP7.-1	one2many
ENSG00000102054	ENST00000404022.RBBP7	reg_17376	ENST00000404022.RBBP7.-1	one2many
ENSG00000102054	ENST00000380084.RBBP7	reg_17376	ENST00000380084.RBBP7.-1	one2many
ENSG00000221869	ENST00000408965.CEBPD	reg_8479	ENST00000408965.CEBPD.13416	one2one
ENSG00000180891	ENST00000577830.CUEDC1	reg_10943	ENST00000577830.CUEDC1.6980	one2one
ENSG00000169118	ENST00000635142.CSNK1G1	reg_19324	ENST00000635142.CSNK1G1.-1	one2many
ENSG00000169118	ENST00000606793.CSNK1G1	reg_5110	ENST00000606793.CSNK1G1.-1	one2many
ENSG00000169118	ENST00000634811.CSNK1G1	reg_5110	ENST00000634811.CSNK1G1.-1	one2many
ENSG00000169118	ENST00000607537.CSNK1G1	reg_5110	ENST00000607537.CSNK1G1.-1	one2many
ENSG00000169118	ENST00000561349.CSNK1G1	reg_5110	ENST00000561349.CSNK1G1.-1	one2many
ENSG00000169118	ENST00000303052.CSNK1G1	reg_19324	ENST00000303052.CSNK1G1.-1	one2many
ENSG00000134013	ENST00000389131.LOXL2	reg_14644	ENST00000389131.LOXL2.-1	one2one
ENSG00000161533	ENST00000293217.ACOX1	reg_16731	ENST00000293217.ACOX1.-1	one2one
ENSG00000161533	ENST00000301608.ACOX1	reg_16731	ENST00000301608.ACOX1.-1	one2one
ENSG00000159423	ENST00000538839.ALDH4A1	reg_5982	ENST00000538839.ALDH4A1.24179	one2one
ENSG00000159423	ENST00000375341.ALDH4A1	reg_5982	ENST00000375341.ALDH4A1.24179	one2one
ENSG00000159423	ENST00000538309.ALDH4A1	reg_5982	ENST00000538309.ALDH4A1.24179	one2one
ENSG00000197798	ENST00000360194.FAM118B	reg_18141	ENST00000360194.FAM118B.-1	one2many
ENSG00000197798	ENST00000533050.FAM118B	reg_9360	ENST00000533050.FAM118B.-1	one2many
ENSG00000176988	ENST00000370467.FMR1NB	reg_5438	ENST00000370467.FMR1NB.315172	one2one
ENSG00000169224	ENST00000536561.GCSAML	reg_2380	ENST00000536561.GCSAML.16028	one2one
ENSG00000169224	ENST00000366489.GCSAML	reg_2380	ENST00000366489.GCSAML.16028	one2one
ENSG00000169224	ENST00000527084.GCSAML	reg_2380	ENST00000527084.GCSAML.16028	one2one
ENSG00000149262	ENST00000534064.INTS4	reg_17596	ENST00000534064.INTS4.-1	one2one
ENSG00000078699	ENST00000397800.CBFA2T2	reg_15225	ENST00000397800.CBFA2T2.-1	one2one
ENSG00000172318	ENST00000392690.B3GALT1	reg_17184	ENST00000392690.B3GALT1.16926	one2one
ENSG00000133789	ENST00000447399.SWAP70	reg_14426	ENST00000447399.SWAP70.-1	one2many
ENSG00000133789	ENST00000318950.SWAP70	reg_11389	ENST00000318950.SWAP70.-1	one2many
ENSG00000213722	ENST00000375792.DDAH2	reg_6282	ENST00000375792.DDAH2.19552	one2one
ENSG00000171551	ENST00000304546.ECEL1	reg_14827	ENST00000304546.ECEL1.-1	one2one
ENSG00000131508	ENST00000398733.UBE2D2	reg_7467	ENST00000398733.UBE2D2.-1	one2many
ENSG00000131508	ENST00000253815.UBE2D2	reg_5257	ENST00000253815.UBE2D2.7299	one2many
ENSG00000131508	ENST00000511725.UBE2D2	reg_5257	ENST00000511725.UBE2D2.7299	one2many
ENSG00000273590	ENST00000619874.SMIM11B	reg_8393	ENST00000619874.SMIM11B.4385	many2one
ENSG00000273590	ENST00000624758.SMIM11B	reg_8393	ENST00000624758.SMIM11B.4385	many2one
ENSG00000273590	ENST00000624304.SMIM11B	reg_8393	ENST00000624304.SMIM11B.4385	many2one
ENSG00000205670	ENST00000399292.SMIM11A	reg_8393	ENST00000399292.SMIM11A.579	many2one
ENSG00000133943	ENST00000256324.DGLUCY	None	None	one2zero
ENSG00000133943	ENST00000523816.DGLUCY	None	None	one2zero
ENSG00000133943	ENST00000520328.DGLUCY	None	None	one2zero
ENSG00000133943	ENST00000521077.DGLUCY	None	None	one2zero
ENSG00000184788	ENST00000509231.SATL1	reg_14167	ENST00000509231.SATL1.-1	one2many
ENSG00000184788	ENST00000646235.SATL1	reg_14167	ENST00000646235.SATL1.-1	one2many
ENSG00000184788	ENST00000395409.SATL1	reg_8157	ENST00000395409.SATL1.-1	one2many
ENSG00000184788	ENST00000644105.SATL1	reg_8157	ENST00000644105.SATL1.-1	one2many
ENSG00000092148	ENST00000611816.HECTD1	reg_12089	ENST00000611816.HECTD1.-1	one2many
ENSG00000092148	ENST00000553700.HECTD1	reg_7371	ENST00000553700.HECTD1.-1	one2many
ENSG00000203965	ENST00000371088.EFCAB7	reg_14900	ENST00000371088.EFCAB7.-1	one2one
ENSG00000134259	ENST00000676038.NGF	reg_7970	ENST00000676038.NGF.320	one2one
ENSG00000134259	ENST00000679806.NGF	reg_7970	ENST00000679806.NGF.320	one2one
ENSG00000143753	ENST00000323699.DEGS1	None	None	one2zero
ENSG00000112029	ENST00000367241.FBXO5	reg_2549	ENST00000367241.FBXO5.12543	one2one
ENSG00000112029	ENST00000229758.FBXO5	reg_2549	ENST00000229758.FBXO5.12543	one2one
ENSG00000129028	ENST00000249861.THAP10	None	None	one2zero
ENSG00000198722	ENST00000396787.UNC13B	reg_17972	ENST00000396787.UNC13B.-1	one2many
ENSG00000198722	ENST00000619578.UNC13B	reg_20045	ENST00000619578.UNC13B.-1	one2many
ENSG00000198722	ENST00000378495.UNC13B	reg_13539	ENST00000378495.UNC13B.-1	one2many
ENSG00000198722	ENST00000636694.UNC13B	reg_13539	ENST00000636694.UNC13B.-1	one2many
ENSG00000183439	ENST00000508856.TRIM61	None	None	one2zero
ENSG00000175264	ENST00000308064.CHST1	reg_16408	ENST00000308064.CHST1.19260	one2one
ENSG00000171951	ENST00000305409.SCG2	reg_1441	ENST00000305409.SCG2.9543	one2one
ENSG00000277858	ENST00000354514.H2AB2	None	None	one2zero
ENSG00000187260	ENST00000334493.WDR86	reg_7034	ENST00000334493.WDR86.5600	one2one
ENSG00000100600	ENST00000557434.LGMN	reg_17114	ENST00000557434.LGMN.-1	one2many
ENSG00000100600	ENST00000555699.LGMN	reg_19918	ENST00000555699.LGMN.-1	one2many
ENSG00000100600	ENST00000393218.LGMN	reg_19918	ENST00000393218.LGMN.-1	one2many
ENSG00000170085	ENST00000429602.SIMC1	reg_305	ENST00000429602.SIMC1.17931	one2one
ENSG00000170085	ENST00000332772.SIMC1	reg_305	ENST00000332772.SIMC1.17931	one2one
ENSG00000170085	ENST00000443967.SIMC1	reg_305	ENST00000443967.SIMC1.17931	one2one
ENSG00000170085	ENST00000341199.SIMC1	reg_305	ENST00000341199.SIMC1.17931	one2one
ENSG00000178772	ENST00000323830.CPN2	reg_4386	ENST00000323830.CPN2.43371	one2one
ENSG00000131097	ENST00000591513.HIGD1B	reg_15319	ENST00000591513.HIGD1B.18868	one2one
ENSG00000127445	ENST00000247970.PIN1	reg_8610	ENST00000247970.PIN1.-1	one2many
ENSG00000127445	ENST00000587625.PIN1	reg_21282	ENST00000587625.PIN1.-1	one2many
ENSG00000198846	ENST00000361421.TOX	reg_16638	ENST00000361421.TOX.-1	one2one
ENSG00000159884	ENST00000378406.CCDC107	reg_5095	ENST00000378406.CCDC107.307	one2one
ENSG00000159884	ENST00000421582.CCDC107	reg_5095	ENST00000421582.CCDC107.307	one2one
ENSG00000159884	ENST00000378409.CCDC107	reg_5095	ENST00000378409.CCDC107.307	one2one
ENSG00000159884	ENST00000426546.CCDC107	reg_5095	ENST00000426546.CCDC107.307	one2one
ENSG00000159884	ENST00000378407.CCDC107	reg_5095	ENST00000378407.CCDC107.307	one2one
ENSG00000159884	ENST00000327351.CCDC107	reg_5095	ENST00000327351.CCDC107.307	one2one
ENSG00000111785	ENST00000392839.RIC8B	reg_16748	ENST00000392839.RIC8B.-1	one2many
ENSG00000111785	ENST00000392837.RIC8B	reg_15100	ENST00000392837.RIC8B.-1	one2many
ENSG00000111785	ENST00000355478.RIC8B	reg_15100	ENST00000355478.RIC8B.1544	one2many
ENSG00000153827	ENST00000283943.TRIP12	reg_8482	ENST00000283943.TRIP12.-1	one2many
ENSG00000153827	ENST00000675903.TRIP12	reg_8482	ENST00000675903.TRIP12.-1	one2many
ENSG00000153827	ENST00000675453.TRIP12	reg_17296	ENST00000675453.TRIP12.-1	one2many
ENSG00000153827	ENST00000389044.TRIP12	reg_15098	ENST00000389044.TRIP12.-1	one2many
ENSG00000153827	ENST00000389045.TRIP12	reg_18951	ENST00000389045.TRIP12.-1	one2many
ENSG00000167775	ENST00000537716.CD320	reg_4478	ENST00000537716.CD320.23015	one2one
ENSG00000167775	ENST00000301458.CD320	reg_4478	ENST00000301458.CD320.23015	one2one
ENSG00000082515	ENST00000522038.MRPL22	reg_20903	ENST00000522038.MRPL22.-1	one2many
ENSG00000082515	ENST00000439747.MRPL22	reg_18509	ENST00000439747.MRPL22.-1	one2many
ENSG00000082515	ENST00000523037.MRPL22	reg_20124	ENST00000523037.MRPL22.-1	one2many
ENSG00000267795	ENST00000615471.SMIM22	reg_7258	ENST00000615471.SMIM22.33951	one2one
ENSG00000267795	ENST00000589721.SMIM22	reg_7258	ENST00000589721.SMIM22.33951	one2one
ENSG00000267795	ENST00000615889.SMIM22	reg_7258	ENST00000615889.SMIM22.33951	one2one
ENSG00000161542	ENST00000446526.PRPSAP1	reg_15945	ENST00000446526.PRPSAP1.28602	one2one
ENSG00000168421	ENST00000505618.RHOH	reg_5659	ENST00000505618.RHOH.29869	one2one
ENSG00000156642	ENST00000563691.NPTN	reg_15105	ENST00000563691.NPTN.-1	one2one
ENSG00000156642	ENST00000345330.NPTN	reg_15105	ENST00000345330.NPTN.-1	one2one
ENSG00000166831	ENST00000300069.RBPMS2	reg_2850	ENST00000300069.RBPMS2.1702	one2one
ENSG00000106069	ENST00000222792.CHN2	reg_17748	ENST00000222792.CHN2.-1	one2one
ENSG00000162601	ENST00000655340.MYSM1	reg_12084	ENST00000655340.MYSM1.5529	one2one
ENSG00000162601	ENST00000472487.MYSM1	reg_12084	ENST00000472487.MYSM1.5529	one2one
ENSG00000214518	ENST00000398477.KRTAP2-2	None	None	one2zero
ENSG00000214518	ENST00000542910.KRTAP2-2	None	None	one2zero
ENSG00000141933	ENST00000359315.TPGS1	None	None	one2zero
ENSG00000013588	ENST00000014914.GPRC5A	reg_9216	ENST00000014914.GPRC5A.54844	one2one
